t,segment,cmd_v,cmd_w,ekf_v,ekf_wz,ekf_yaw_u,wheel_v,wheel_wz,wheel_yaw_u,imu_wz,imu_yaw_u,err_yaw_ekf_imu,err_yaw_wheel_imu,err_wz_ekf_imu,err_wz_wheel_imu
21.288299,straight,0.000000,0.000000,0.420006,-0.005000,-0.014647,0.410000,-0.005000,-0.014747,-0.061699,-1.605730,1.591083,1.590984,0.056699,0.056699
21.338241,straight,0.000000,0.000000,0.403524,-0.002000,-0.014817,0.404000,-0.005000,-0.014787,0.065710,-1.606006,1.591189,1.591219,-0.067710,-0.070710
21.388305,straight,0.000000,0.000000,0.405181,-0.015000,-0.015165,0.405000,-0.012000,-0.015326,-0.056463,-1.605516,1.590351,1.590190,0.041463,0.044463
21.439050,straight,0.000000,0.000000,0.408188,-0.002000,-0.015377,0.390000,0.000000,-0.015546,0.008114,-1.604726,1.589349,1.589180,-0.010114,-0.008114
21.489216,straight,0.000000,0.000000,0.388000,0.015000,-0.015247,0.392000,-0.012000,-0.015494,0.058729,-1.604486,1.589240,1.588993,-0.043729,-0.070729
21.538329,straight,0.000000,0.000000,0.390344,-0.017000,-0.016083,0.395000,-0.004000,-0.015964,-0.068680,-1.603982,1.587900,1.588018,0.051680,0.064680
21.588505,straight,0.000000,0.000000,0.393122,-0.013000,-0.016288,0.397000,0.000000,-0.016221,0.008114,-1.602965,1.586677,1.586744,-0.021114,-0.008114
21.638749,straight,0.000000,0.000000,0.393347,0.010000,-0.015869,0.403000,-0.018000,-0.016182,0.069201,-1.602559,1.586690,1.586377,-0.059201,-0.087201
21.689619,straight,0.000000,0.000000,0.405150,-0.013000,-0.016507,0.408000,-0.003000,-0.016501,-0.080898,-1.602603,1.586096,1.586102,0.067898,0.077898
21.738515,straight,0.000000,0.000000,0.405432,-0.013000,-0.016956,0.407000,-0.001000,-0.016981,0.034294,-1.601166,1.584209,1.584185,-0.047294,-0.035294
21.788226,straight,0.000000,0.000000,0.405138,-0.003000,-0.017056,0.406000,-0.041000,-0.017860,0.048257,-1.600199,1.583143,1.582339,-0.051257,-0.089257
21.838210,straight,0.000000,0.000000,0.409440,-0.032000,-0.018978,0.407000,-0.048000,-0.019979,-0.058208,-1.601139,1.582161,1.581160,0.026208,0.010208
21.888545,mixed,0.000000,0.000000,0.403121,-0.066000,-0.021622,0.400000,-0.083000,-0.022958,0.030803,-1.602118,1.580496,1.579160,-0.096803,-0.113803
21.938236,mixed,0.000000,0.000000,0.405375,-0.080000,-0.025744,0.403000,-0.091000,-0.028094,0.018586,-1.604182,1.578439,1.576089,-0.098586,-0.109586
21.988339,mixed,0.000000,0.000000,0.402000,-0.094000,-0.029973,0.408000,-0.102000,-0.032017,0.002878,-1.606775,1.576802,1.574758,-0.096878,-0.104878
22.038829,mixed,0.000000,0.000000,0.405348,-0.126000,-0.036386,0.399000,-0.128000,-0.039407,0.016841,-1.609762,1.573376,1.570356,-0.142841,-0.144841
22.088220,mixed,0.000000,0.000000,0.412128,-0.131000,-0.042640,0.411000,-0.104000,-0.044104,-0.096606,-1.613486,1.570846,1.569383,-0.034394,-0.007394
22.138536,mixed,0.000000,0.000000,0.407344,-0.117000,-0.048155,0.402000,-0.111000,-0.051100,0.013350,-1.616973,1.568818,1.565873,-0.130350,-0.124350
22.188694,mixed,0.000000,0.000000,0.399000,-0.108000,-0.053362,0.401000,-0.113000,-0.055513,0.009859,-1.621666,1.568304,1.566153,-0.117859,-0.122859
22.238825,straight,0.000000,0.000000,0.403286,-0.102000,-0.059034,0.408000,-0.047000,-0.059890,-0.016321,-1.625337,1.566304,1.565447,-0.085679,-0.030679
22.288247,straight,0.000000,0.000000,0.408099,-0.047000,-0.061041,0.400000,-0.025000,-0.061330,0.001133,-1.626952,1.565912,1.565623,-0.048133,-0.026133
22.338675,straight,0.000000,0.000000,0.397212,-0.003000,-0.061433,0.405000,-0.018000,-0.061990,-0.047737,-1.628125,1.566692,1.566135,0.044736,0.029737
22.388791,straight,0.000000,0.000000,0.405083,-0.007000,-0.062160,0.413000,-0.011000,-0.062349,0.032549,-1.628778,1.566618,1.566429,-0.039549,-0.043549
22.438344,straight,0.000000,0.000000,0.404256,-0.000000,-0.062349,0.401000,0.003000,-0.062330,0.009859,-1.630131,1.567782,1.567802,-0.009859,-0.006859
22.488427,straight,0.000000,0.000000,0.408084,-0.008000,-0.062524,0.411000,-0.016000,-0.062809,-0.059954,-1.630956,1.568432,1.568147,0.051954,0.043954
22.538272,straight,0.000000,0.000000,0.409282,-0.010000,-0.063151,0.412000,0.002000,-0.063269,0.020331,-1.631061,1.567910,1.567793,-0.030331,-0.018331
22.588303,straight,0.000000,0.000000,0.404066,0.010000,-0.063027,0.403000,0.007000,-0.062929,0.029058,-1.631804,1.568777,1.568876,-0.019058,-0.022058
22.638485,straight,0.000000,0.000000,0.404219,0.000000,-0.062929,0.411000,-0.004000,-0.063309,-0.075662,-1.632086,1.569157,1.568777,0.075662,0.071662
22.688441,straight,0.000000,0.000000,0.417000,-0.005000,-0.063408,0.416000,-0.002000,-0.063448,0.002878,-1.632073,1.568664,1.568624,-0.007878,-0.004878
22.738428,straight,0.000000,0.000000,0.412270,0.009000,-0.063142,0.410000,-0.003000,-0.063211,0.011605,-1.632483,1.569341,1.569273,-0.002605,-0.014605
22.788346,straight,0.000000,0.000000,0.413076,-0.025000,-0.063793,0.413000,-0.010000,-0.063893,-0.035519,-1.632600,1.568807,1.568707,0.010519,0.025519
22.838472,straight,0.000000,0.000000,0.415079,-0.005000,-0.064013,0.406000,0.000000,-0.064213,-0.016321,-1.632292,1.568279,1.568079,0.011321,0.016321
22.888297,straight,0.000000,0.000000,0.406052,-0.005000,-0.064332,0.408000,0.000000,-0.064313,-0.009339,-1.632702,1.568370,1.568389,0.004339,0.009339
22.938392,straight,0.000000,0.000000,0.413243,-0.010000,-0.064650,0.411000,-0.005000,-0.064713,-0.035519,-1.632692,1.568042,1.567980,0.025519,0.030519
22.989537,straight,0.000000,0.000000,0.418076,-0.003000,-0.064783,0.418000,-0.003000,-0.064832,0.002878,-1.632812,1.568029,1.567980,-0.005878,-0.005878
23.039088,straight,0.000000,0.000000,0.416252,-0.006000,-0.065034,0.423000,-0.015000,-0.065572,0.034294,-1.633517,1.568483,1.567946,-0.040294,-0.049294
23.088361,straight,0.000000,0.000000,0.425000,0.002000,-0.065532,0.425000,0.002000,-0.065492,-0.018066,-1.633712,1.568180,1.568220,0.020066,0.020066
23.138299,straight,0.000000,0.000000,0.435393,0.000000,-0.065492,0.430000,0.009000,-0.065451,0.022077,-1.634343,1.568851,1.568892,-0.022077,-0.013077
23.196356,straight,0.000000,0.000000,0.436101,-0.009000,-0.065663,0.443000,-0.013000,-0.065891,-0.039010,-1.635042,1.569379,1.569151,0.030010,0.026010
23.240684,straight,0.000000,0.000000,0.439400,-0.025000,-0.066727,0.446000,0.002000,-0.066351,0.027313,-1.635289,1.568562,1.568939,-0.052313,-0.025313
23.289201,straight,0.000000,0.000000,0.441100,-0.004000,-0.066444,0.427000,-0.004000,-0.066511,-0.000613,-1.636070,1.569625,1.569559,-0.003387,-0.003387
23.338715,straight,0.000000,0.000000,0.440381,-0.002000,-0.066577,0.437000,0.000000,-0.066710,-0.033774,-1.636421,1.569843,1.569710,0.031774,0.033774
23.388712,straight,0.000000,0.000000,0.441094,0.013000,-0.066408,0.447000,-0.002000,-0.066491,0.022077,-1.636530,1.570123,1.570039,-0.009077,-0.024077
23.438746,straight,0.000000,0.000000,0.438338,0.018000,-0.065893,0.444000,-0.015000,-0.066393,-0.000613,-1.637337,1.571444,1.570944,0.018613,-0.014387
23.488547,straight,0.000000,0.000000,0.444091,-0.003000,-0.066462,0.447000,-0.015000,-0.066752,0.008114,-1.638136,1.571674,1.571384,-0.011114,-0.023114
23.538283,straight,0.000000,0.000000,0.454444,0.005000,-0.066587,0.447000,0.003000,-0.066632,0.016841,-1.639013,1.572427,1.572381,-0.011841,-0.013841
23.588308,straight,0.000000,0.000000,0.456105,0.008000,-0.066448,0.457000,-0.027000,-0.067012,-0.040755,-1.639595,1.573147,1.572583,0.048755,0.013755
23.639326,straight,0.000000,0.000000,0.449373,-0.004000,-0.067144,0.457000,0.000000,-0.067312,-0.035519,-1.639858,1.572714,1.572546,0.031519,0.035519
23.691376,straight,0.000000,0.000000,0.455094,-0.005000,-0.067427,0.444000,0.001000,-0.067392,0.043021,-1.640354,1.572927,1.572962,-0.048021,-0.042021
23.738319,straight,0.000000,0.000000,0.459262,-0.005000,-0.067532,0.443000,-0.010000,-0.067991,0.029058,-1.640722,1.573190,1.572730,-0.034058,-0.039058
23.788200,straight,0.000000,0.000000,0.459092,-0.000000,-0.067991,0.460000,-0.001000,-0.068011,0.034294,-1.640704,1.572713,1.572693,-0.034294,-0.035294
23.840353,straight,0.000000,0.000000,0.461416,-0.015000,-0.068504,0.472000,-0.020000,-0.069011,-0.070426,-1.640771,1.572268,1.571760,0.055426,0.050426
23.888427,straight,0.000000,0.000000,0.470099,-0.010000,-0.069238,0.476000,-0.016000,-0.069530,-0.039010,-1.640114,1.570875,1.570584,0.029010,0.023010
23.938319,straight,0.000000,0.000000,0.482551,-0.007000,-0.069759,0.481000,-0.015000,-0.070010,-0.009339,-1.640142,1.570383,1.570132,0.002339,-0.005661
23.988141,straight,0.000000,0.000000,0.478000,-0.004000,-0.070090,0.476000,-0.010000,-0.070289,0.037785,-1.639949,1.569859,1.569660,-0.041785,-0.047785
24.038214,straight,0.000000,0.000000,0.475459,-0.008000,-0.070550,0.471000,0.010000,-0.070250,0.022077,-1.639327,1.568777,1.569077,-0.030077,-0.012077
24.088436,straight,0.000000,0.000000,0.462069,-0.003000,-0.070317,0.466000,-0.007000,-0.070450,-0.032029,-1.639291,1.568974,1.568841,0.029029,0.025029
24.138206,straight,0.000000,0.000000,0.463335,-0.005000,-0.070612,0.465000,0.000000,-0.070649,-0.030283,-1.638198,1.567586,1.567549,0.025283,0.030283
24.188223,straight,0.000000,0.000000,0.463063,0.010000,-0.070425,0.462000,0.002000,-0.070410,-0.012830,-1.638644,1.568219,1.568234,0.022830,0.014830
24.238948,straight,0.000000,0.000000,0.459281,-0.010000,-0.070733,0.461000,-0.005000,-0.070630,0.013350,-1.638156,1.567422,1.567526,-0.023350,-0.018350
24.291657,straight,0.000000,0.000000,0.453042,0.001000,-0.070607,0.453000,0.001000,-0.070589,-0.026793,-1.637905,1.567298,1.567316,0.027793,0.027793
24.338811,straight,0.000000,0.000000,0.448172,0.004000,-0.070461,0.442000,-0.001000,-0.070686,0.039530,-1.638407,1.567946,1.567721,-0.035530,-0.040530
24.391625,straight,0.000000,0.000000,0.439060,-0.005000,-0.070820,0.439000,0.001000,-0.070764,-0.056463,-1.637821,1.567001,1.567057,0.051463,0.057463
24.438348,straight,0.000000,0.000000,0.440063,0.007000,-0.070575,0.441000,-0.005000,-0.070825,0.074437,-1.638444,1.567869,1.567619,-0.067437,-0.079437
24.488237,straight,0.000000,0.000000,0.446086,-0.007000,-0.071014,0.448000,-0.013000,-0.071225,-0.014575,-1.638515,1.567500,1.567289,0.007575,0.001575
24.538239,straight,0.000000,0.000000,0.452188,-0.005000,-0.071385,0.449000,0.008000,-0.071165,0.001133,-1.638384,1.566999,1.567219,-0.006133,0.006867
24.588280,straight,0.000000,0.000000,0.449092,-0.008000,-0.071381,0.449000,-0.014000,-0.071605,-0.023302,-1.638996,1.567615,1.567391,0.015302,0.009302
24.638461,straight,0.000000,0.000000,0.450229,-0.011000,-0.072011,0.450000,0.005000,-0.071805,0.044766,-1.638776,1.566766,1.566972,-0.055766,-0.039766
24.688337,straight,0.000000,0.000000,0.451026,0.003000,-0.071739,0.448000,0.000000,-0.071745,0.063965,-1.639366,1.567627,1.567622,-0.060965,-0.063965
24.738271,straight,0.000000,0.000000,0.453173,-0.012000,-0.072126,0.455000,-0.011000,-0.072504,-0.040755,-1.639434,1.567308,1.566930,0.028755,0.029755
24.788567,straight,0.000000,0.000000,0.446065,-0.004000,-0.072611,0.444000,0.005000,-0.072484,-0.014575,-1.639050,1.566439,1.566566,0.010575,0.019575
24.838753,straight,0.000000,0.000000,0.447057,0.003000,-0.072389,0.443000,-0.019000,-0.073024,-0.004103,-1.639568,1.567179,1.566544,0.007103,-0.014897
24.888208,straight,0.000000,0.000000,0.445057,-0.005000,-0.073157,0.436000,0.001000,-0.073104,-0.009339,-1.639051,1.565894,1.565947,0.004339,0.010339
24.938299,straight,0.000000,0.000000,0.439054,0.010000,-0.072788,0.453000,0.002000,-0.072964,-0.021557,-1.639248,1.566460,1.566284,0.031557,0.023557
24.989340,straight,0.000000,0.000000,0.442010,-0.011000,-0.073201,0.445000,-0.025000,-0.073684,0.015095,-1.639338,1.566137,1.565654,-0.026095,-0.040095
25.038864,straight,0.000000,0.000000,0.446138,0.005000,-0.073502,0.440000,0.005000,-0.073561,-0.002358,-1.638729,1.565227,1.565168,0.007358,0.007358
25.088317,straight,0.000000,0.000000,0.447057,0.001000,-0.073535,0.442000,-0.011000,-0.073761,0.001133,-1.638900,1.565365,1.565138,-0.000133,-0.012133
25.138516,straight,0.000000,0.000000,0.439061,-0.000000,-0.073761,0.448000,0.011000,-0.073584,-0.094860,-1.638895,1.565134,1.565312,0.094860,0.105860
25.188395,straight,0.000000,0.000000,0.435006,0.005000,-0.073453,0.438000,-0.014000,-0.073764,0.020331,-1.638297,1.564844,1.564533,-0.015331,-0.034331
25.238249,straight,0.000000,0.000000,0.444106,0.001000,-0.073728,0.410000,0.003000,-0.073684,0.011605,-1.639069,1.565342,1.565385,-0.010605,-0.008605
25.288334,straight,0.000000,0.000000,0.414928,-0.011000,-0.073972,0.400000,-0.005000,-0.074004,-0.037265,-1.639083,1.565111,1.565079,0.026265,0.032265
25.338396,straight,0.000000,0.000000,0.397648,-0.005000,-0.074185,0.417000,0.000000,-0.074064,0.032549,-1.639227,1.565042,1.565163,-0.037549,-0.032549
25.388220,straight,0.000000,0.000000,0.416990,0.000000,-0.074064,0.418000,0.003000,-0.074004,0.006369,-1.640124,1.566060,1.566120,-0.006369,-0.003369
25.438326,straight,0.000000,0.000000,0.435035,-0.005000,-0.074184,0.403000,0.015000,-0.073630,-0.004103,-1.640305,1.566120,1.566674,-0.000897,0.019103
25.488220,straight,0.000000,0.000000,0.401891,0.010000,-0.073371,0.393000,0.010000,-0.073231,0.022077,-1.640740,1.567369,1.567509,-0.012077,-0.012077
25.538214,straight,0.000000,0.000000,0.386570,-0.005000,-0.073411,0.393000,-0.002000,-0.073212,0.001133,-1.641705,1.568294,1.568492,-0.006133,-0.003133
25.590019,straight,0.000000,0.000000,0.391865,-0.012000,-0.073523,0.394000,-0.020000,-0.073853,-0.026793,-1.641933,1.568410,1.568080,0.014793,0.006793
25.638703,straight,0.000000,0.000000,0.416892,-0.025000,-0.074747,0.448000,-0.015000,-0.075052,0.055238,-1.642732,1.567985,1.567680,-0.080238,-0.070238
25.688600,straight,0.000000,0.000000,0.458108,0.011000,-0.074770,0.477000,0.002000,-0.074793,0.041275,-1.643843,1.569073,1.569050,-0.030275,-0.039275
25.738225,straight,0.000000,0.000000,0.480502,-0.015000,-0.075328,0.453000,-0.007000,-0.075435,0.009859,-1.644418,1.569091,1.568984,-0.024859,-0.016859
25.791191,straight,0.000000,0.000000,0.439030,-0.005000,-0.075562,0.435000,0.000000,-0.075533,-0.012830,-1.645300,1.569739,1.569767,0.007830,0.012830
25.838399,straight,0.000000,0.000000,0.437063,-0.005000,-0.075711,0.427000,-0.010000,-0.076033,-0.009339,-1.645532,1.569820,1.569499,0.004339,-0.000661
25.890074,straight,0.000000,0.000000,0.444046,-0.014000,-0.076390,0.455000,-0.015000,-0.076613,0.030803,-1.646680,1.570289,1.570067,-0.044803,-0.045803
25.943053,straight,0.000000,0.000000,0.466338,-0.008000,-0.076896,0.478000,-0.005000,-0.077032,0.076182,-1.647609,1.570713,1.570577,-0.084182,-0.081182
25.989143,straight,0.000000,0.000000,0.477150,-0.009000,-0.077261,0.478000,0.005000,-0.077112,-0.026793,-1.647677,1.570416,1.570564,0.017793,0.031793
26.038357,straight,0.000000,0.000000,0.478425,-0.005000,-0.077289,0.474000,0.000000,-0.077012,-0.030283,-1.648746,1.571457,1.571734,0.025283,0.030283
26.088425,straight,0.000000,0.000000,0.476135,-0.005000,-0.077139,0.466000,0.003000,-0.077052,0.027313,-1.649579,1.572441,1.572527,-0.032313,-0.024313
26.138290,straight,0.000000,0.000000,0.463255,-0.018000,-0.077687,0.470000,-0.005000,-0.077512,0.041275,-1.650307,1.572620,1.572794,-0.059275,-0.046275
26.188308,straight,0.000000,0.000000,0.478128,0.007000,-0.077336,0.484000,-0.012000,-0.077612,0.100616,-1.651186,1.573850,1.573574,-0.093617,-0.112616
26.239976,straight,0.000000,0.000000,0.477365,-0.002000,-0.077681,0.466000,0.000000,-0.078011,0.001133,-1.652411,1.574730,1.574400,-0.003133,-0.001133
26.288503,straight,0.000000,0.000000,0.456046,-0.000000,-0.078011,0.456000,0.001000,-0.077992,-0.054718,-1.653577,1.575566,1.575586,0.054718,0.055718
26.339295,straight,0.000000,0.000000,0.457158,-0.004000,-0.078132,0.439000,-0.005000,-0.078274,0.023822,-1.654610,1.576479,1.576336,-0.027822,-0.028822
26.393229,straight,0.000000,0.000000,0.444007,-0.015000,-0.078640,0.449000,0.003000,-0.078537,0.025567,-1.655738,1.577098,1.577201,-0.040567,-0.022567
26.438709,straight,0.000000,0.000000,0.463210,-0.016000,-0.079096,0.480000,-0.016000,-0.078828,-0.012830,-1.657610,1.578514,1.578782,-0.003170,-0.003170
26.488850,straight,0.000000,0.000000,0.478105,-0.010000,-0.079077,0.476000,-0.006000,-0.079150,-0.033774,-1.658596,1.579520,1.579447,0.023774,0.027774
26.539087,straight,0.000000,0.000000,0.479301,-0.004000,-0.079288,0.509000,0.000000,-0.079402,-0.042501,-1.659580,1.580292,1.580178,0.038501,0.042501
26.589574,straight,0.000000,0.000000,0.510193,0.001000,-0.079379,0.504000,-0.013000,-0.079642,-0.011085,-1.660376,1.580997,1.580733,0.012085,-0.001915
26.640319,straight,0.000000,0.000000,0.506553,-0.012000,-0.080058,0.503000,0.006000,-0.079662,0.072691,-1.661064,1.581006,1.581402,-0.084691,-0.066691
26.689565,straight,0.000000,0.000000,0.511118,-0.005000,-0.079786,0.509000,0.000000,-0.079771,0.037785,-1.662204,1.582418,1.582433,-0.042785,-0.037785
26.738742,straight,0.000000,0.000000,0.503481,-0.022000,-0.080532,0.515000,-0.011000,-0.080872,0.074437,-1.662427,1.581896,1.581555,-0.096436,-0.085437
26.789782,straight,0.000000,0.000000,0.515147,-0.011000,-0.081142,0.522000,-0.002000,-0.081140,0.058729,-1.663363,1.582221,1.582223,-0.069729,-0.060729
26.839255,straight,0.000000,0.000000,0.510514,-0.005000,-0.081312,0.508000,0.023000,-0.080621,-0.004103,-1.662476,1.581164,1.581855,-0.000897,0.027103
26.889579,straight,0.000000,0.000000,0.501000,0.020000,-0.080214,0.500000,0.018000,-0.079861,0.018586,-1.661598,1.581384,1.581736,0.001414,-0.000586
26.938464,straight,0.000000,0.000000,0.498373,0.025000,-0.079002,0.482000,0.019000,-0.078522,0.006369,-1.660045,1.581044,1.581523,0.018631,0.012631
26.989408,straight,0.000000,0.000000,0.488080,0.032000,-0.077743,0.479000,0.035000,-0.077183,0.011605,-1.659254,1.581511,1.582071,0.020395,0.023395
27.039455,straight,0.000000,0.000000,0.491292,0.033000,-0.076051,0.482000,0.011000,-0.075744,-0.011085,-1.658373,1.582322,1.582630,0.044085,0.022085
27.088600,straight,0.000000,0.000000,0.489059,0.035000,-0.074895,0.489000,0.031000,-0.074420,0.025567,-1.656797,1.581902,1.582377,0.009433,0.005433
27.140911,straight,0.000000,0.000000,0.475131,0.042000,-0.072984,0.477000,0.030000,-0.072321,-0.045991,-1.656079,1.583095,1.583758,0.087991,0.075991
27.191308,straight,0.000000,0.000000,0.464007,0.010000,-0.072079,0.465000,-0.005000,-0.072215,0.022077,-1.655790,1.583711,1.583576,-0.012077,-0.027077
27.238203,straight,0.000000,0.000000,0.468062,0.003000,-0.072112,0.463000,0.000000,-0.072255,0.008114,-1.655976,1.583864,1.583722,-0.005114,-0.008114
27.288257,straight,0.000000,0.000000,0.468018,-0.002000,-0.072303,0.456000,-0.003000,-0.072355,-0.005849,-1.656074,1.583772,1.583720,0.003849,0.002849
27.341692,straight,0.000000,0.000000,0.475122,0.001000,-0.072321,0.472000,0.005000,-0.072135,-0.019811,-1.656036,1.583715,1.583901,0.020811,0.024811
27.389382,straight,0.000000,0.000000,0.462001,-0.009000,-0.072350,0.470000,-0.005000,-0.072515,0.001133,-1.656009,1.583659,1.583495,-0.010133,-0.006133
27.438667,straight,0.000000,0.000000,0.470073,-0.005000,-0.072584,0.457000,0.004000,-0.072814,0.001133,-1.655607,1.583023,1.582793,-0.006133,0.002867
27.488923,straight,0.000000,0.000000,0.456989,0.004000,-0.072719,0.444000,-0.020000,-0.072954,0.016841,-1.655341,1.582622,1.582387,-0.012841,-0.036841
27.538855,straight,0.000000,0.000000,0.443850,-0.020000,-0.073230,0.448000,-0.016000,-0.073054,-0.068680,-1.655101,1.581872,1.582047,0.048681,0.052680
27.588356,straight,0.000000,0.000000,0.441956,-0.006000,-0.073196,0.446000,-0.018000,-0.073534,0.002878,-1.654582,1.581385,1.581048,-0.008878,-0.020878
27.638576,straight,0.000000,0.000000,0.458988,-0.000000,-0.073534,0.460000,-0.018000,-0.074233,-0.016321,-1.654009,1.580475,1.579776,0.016321,-0.001679
27.689023,straight,0.000000,0.000000,0.471022,-0.010000,-0.074469,0.469000,-0.015000,-0.074731,0.016841,-1.653566,1.579097,1.578835,-0.026841,-0.031841
27.738208,straight,0.000000,0.000000,0.468063,-0.006000,-0.074932,0.470000,-0.010000,-0.074910,0.025567,-1.652149,1.577217,1.577239,-0.031567,-0.035567
27.788417,straight,0.000000,0.000000,0.468014,-0.012000,-0.075192,0.475000,-0.003000,-0.075214,-0.058208,-1.651190,1.575998,1.575976,0.046208,0.055208
27.838532,straight,0.000000,0.000000,0.469090,0.011000,-0.074791,0.473000,-0.003000,-0.075134,0.023822,-1.650285,1.575494,1.575151,-0.012822,-0.026822
27.889129,straight,0.000000,0.000000,0.479092,-0.002000,-0.075191,0.469000,-0.015000,-0.075473,0.032549,-1.649593,1.574403,1.574120,-0.034549,-0.047549
27.938793,straight,0.000000,0.000000,0.476163,-0.015000,-0.076048,0.485000,0.016000,-0.075293,-0.002358,-1.648955,1.572907,1.573661,-0.012642,0.018358
27.989354,straight,0.000000,0.000000,0.494065,0.024000,-0.074735,0.491000,0.017000,-0.074473,0.088399,-1.647539,1.572805,1.573066,-0.064399,-0.071399
28.038229,straight,0.000000,0.000000,0.479179,0.024000,-0.073557,0.479000,0.035000,-0.072855,-0.080898,-1.646526,1.572969,1.573671,0.104898,0.115898
28.088270,straight,0.000000,0.000000,0.476058,0.036000,-0.071841,0.483000,0.041000,-0.071318,-0.058208,-1.645093,1.573251,1.573774,0.094208,0.099208
28.139353,straight,0.000000,0.000000,0.476096,0.047000,-0.069762,0.473000,0.045000,-0.068680,-0.030283,-1.643953,1.574191,1.575273,0.077283,0.075283
28.189157,straight,0.000000,0.000000,0.475018,0.029000,-0.068012,0.492000,0.030000,-0.066548,0.013350,-1.643545,1.575533,1.576997,0.015650,0.016650
28.238302,straight,0.000000,0.000000,0.492306,0.030000,-0.066007,0.491000,0.013000,-0.066108,0.039530,-1.643137,1.577130,1.577029,-0.009530,-0.026530
28.288524,straight,0.000000,0.000000,0.490119,0.000000,-0.066108,0.491000,0.005000,-0.065968,0.009859,-1.643330,1.577222,1.577362,-0.009859,-0.004859
28.338614,straight,0.000000,0.000000,0.491275,0.005000,-0.065879,0.488000,0.007000,-0.065788,-0.040755,-1.644057,1.578178,1.578269,0.045755,0.047755
28.389126,straight,0.000000,0.000000,0.479057,-0.002000,-0.065844,0.480000,0.001000,-0.065848,-0.032029,-1.644335,1.578491,1.578486,0.030029,0.033029
28.438263,straight,0.000000,0.000000,0.480097,0.001000,-0.065836,0.493000,0.000000,-0.066008,0.027313,-1.644787,1.578952,1.578780,-0.026313,-0.027313
28.488228,straight,0.000000,0.000000,0.494123,-0.005000,-0.066146,0.494000,-0.002000,-0.066147,0.016841,-1.645141,1.578995,1.578994,-0.021841,-0.018841
28.538297,straight,0.000000,0.000000,0.496297,-0.015000,-0.066712,0.509000,-0.010000,-0.066847,0.053493,-1.645571,1.578859,1.578724,-0.068493,-0.063493
28.589655,straight,0.000000,0.000000,0.517223,-0.010000,-0.067123,0.509000,-0.005000,-0.067307,0.032549,-1.645619,1.578496,1.578312,-0.042549,-0.037549
28.638366,straight,0.000000,0.000000,0.509413,-0.005000,-0.067395,0.512000,-0.013000,-0.067967,-0.007594,-1.645157,1.577762,1.577191,0.002594,-0.005406
28.688432,straight,0.000000,0.000000,0.513177,0.005000,-0.067829,0.517000,0.006000,-0.067764,-0.011085,-1.644649,1.576820,1.576885,0.016085,0.017085
28.738633,straight,0.000000,0.000000,0.517336,0.006000,-0.067689,0.511000,-0.020000,-0.068344,-0.016321,-1.643977,1.576288,1.575633,0.022321,-0.003679
28.788935,straight,0.000000,0.000000,0.508112,-0.000000,-0.068344,0.516000,0.000000,-0.068416,-0.061699,-1.643460,1.575116,1.575044,0.061699,0.061699
28.838724,straight,0.000000,0.000000,0.516306,-0.000000,-0.068416,0.511000,-0.008000,-0.068596,0.029058,-1.642913,1.574497,1.574317,-0.029058,-0.037058
28.888536,straight,0.000000,0.000000,0.509143,-0.005000,-0.068733,0.517000,0.001000,-0.068676,0.002878,-1.642178,1.573445,1.573502,-0.007878,-0.001878
28.938307,straight,0.000000,0.000000,0.517414,0.001000,-0.068639,0.510000,-0.002000,-0.068776,-0.004103,-1.641745,1.573106,1.572969,0.005103,0.002103
28.990319,straight,0.000000,0.000000,0.507122,-0.005000,-0.068912,0.517000,-0.011000,-0.069116,0.032549,-1.641610,1.572698,1.572494,-0.037549,-0.043549
29.039351,straight,0.000000,0.000000,0.517390,-0.011000,-0.069305,0.509000,-0.005000,-0.069058,-0.009339,-1.641275,1.571970,1.572217,-0.001661,0.004339
29.088470,straight,0.000000,0.000000,0.505100,-0.016000,-0.069485,0.513000,0.005000,-0.069234,0.011605,-1.641140,1.571656,1.571906,-0.027605,-0.006605
29.138480,straight,0.000000,0.000000,0.513324,0.005000,-0.069149,0.509000,0.004000,-0.069309,-0.030283,-1.641224,1.572075,1.571915,0.035283,0.034283
29.189412,straight,0.000000,0.000000,0.510000,-0.010000,-0.069507,0.518000,-0.007000,-0.069847,-0.091370,-1.641166,1.571659,1.571319,0.081370,0.084370
29.238210,straight,0.000000,0.000000,0.518356,-0.007000,-0.069966,0.515000,0.005000,-0.069768,-0.070426,-1.641046,1.571080,1.571277,0.063426,0.075426
29.288381,straight,0.000000,0.000000,0.511109,-0.010000,-0.070037,0.516000,-0.005000,-0.070348,0.030803,-1.640740,1.570703,1.570392,-0.040803,-0.035803
29.338575,straight,0.000000,0.000000,0.516313,-0.005000,-0.070432,0.516000,-0.004000,-0.070531,0.044766,-1.640540,1.570108,1.570009,-0.049766,-0.048766
29.388236,straight,0.000000,0.000000,0.516032,-0.004000,-0.070618,0.516000,-0.009000,-0.070791,-0.016321,-1.640139,1.569521,1.569348,0.012321,0.007321
29.438278,straight,0.000000,0.000000,0.516291,-0.009000,-0.070941,0.517000,0.000000,-0.071052,0.001133,-1.639837,1.568895,1.568785,-0.010133,-0.001133
29.488328,straight,0.000000,0.000000,0.520128,-0.004000,-0.071158,0.516000,-0.009000,-0.071351,0.030803,-1.639215,1.568057,1.567864,-0.034803,-0.039803
