t,segment,v,w,motor_id,rpm,current,pulse_count,dpps,cpr_est
1772005666.7207675,other,0.39100000262260437,-0.10499999672174454,0,0.0,0.0,0,nan,nan
1772005666.7410169,straight,0.38600000739097595,-0.09099999815225601,0,607.0,0.800000011920929,574,28330.479884815533,2800.3769243639736
1772005666.7410843,straight,0.38600000739097595,-0.09099999815225601,1,716.0,-12.5,1796,1283.2621550613308,107.53593478167576
1772005666.7411242,straight,0.38600000739097595,-0.09099999815225601,0,0.0,0.0,0,nan,nan
1772005666.7605524,other,0.38100001215934753,-0.10599999874830246,0,607.0,0.800000011920929,574,29328.301673120284,2899.008402614855
1772005666.7606099,other,0.38100001215934753,-0.10599999874830246,1,716.0,-12.5,1796,0.0,0.0
1772005666.760641,other,0.38100001215934753,-0.10599999874830246,0,0.0,0.0,0,nan,nan
1772005666.7807996,straight,0.38499999046325684,-0.09700000286102295,0,607.0,0.800000011920929,574,28387.24073642837,2805.987552200498
1772005666.7808685,straight,0.38499999046325684,-0.09700000286102295,1,716.0,-12.5,1796,0.0,0.0
1772005666.7809021,straight,0.38499999046325684,-0.09700000286102295,0,0.0,0.0,0,nan,nan
1772005666.80065,other,0.3959999978542328,-0.11599999666213989,0,607.0,0.800000011920929,574,28900.185806921778,2856.690524572169
1772005666.8007255,other,0.3959999978542328,-0.11599999666213989,1,748.0,-12.5,1929,6696.384516237973,537.1431430137411
1772005666.8007655,other,0.3959999978542328,-0.11599999666213989,0,0.0,0.0,0,nan,nan
1772005666.8205135,other,0.3930000066757202,-0.10499999672174454,0,607.0,0.800000011920929,574,28820.779239492866,2848.841440477054
1772005666.8205848,other,0.3930000066757202,-0.10499999672174454,1,748.0,-12.5,1929,0.0,0.0
1772005666.8206205,other,0.3930000066757202,-0.10499999672174454,0,0.0,0.0,0,nan,nan
1772005666.8408275,other,0.3880000114440918,-0.10599999874830246,0,607.0,0.800000011920929,574,28254.61543339899,2792.877967057561
1772005666.840899,other,0.3880000114440918,-0.10599999874830246,1,728.0,-10.899999618530273,1960,1525.9461296783427,125.76479090755572
1772005666.840937,other,0.3880000114440918,-0.10599999874830246,0,0.0,0.0,0,nan,nan
1772005666.860553,other,0.3880000114440918,-0.12099999934434891,0,607.0,0.800000011920929,574,29084.29957550718,2874.889579127563
1772005666.8606124,other,0.3880000114440918,-0.12099999934434891,1,728.0,-10.899999618530273,1960,0.0,0.0
1772005666.8606462,other,0.3880000114440918,-0.12099999934434891,0,0.0,0.0,0,nan,nan
1772005666.8806164,other,0.38999998569488525,-0.1080000028014183,0,607.0,0.800000011920929,574,28614.163233314935,2828.4181120245407
1772005666.880683,other,0.38999998569488525,-0.1080000028014183,1,728.0,-10.899999618530273,1960,0.0,0.0
1772005666.8807182,other,0.38999998569488525,-0.1080000028014183,0,0.0,0.0,0,nan,nan
1772005666.9004745,other,0.38999998569488525,-0.10100000351667404,0,607.0,0.800000011920929,574,28899.113446657757,2856.58452520505
1772005666.9007185,other,0.38999998569488525,-0.10100000351667404,1,728.0,-12.399999618530273,1957,-151.04066261319386,12.448406259329163
1772005666.900761,other,0.38999998569488525,-0.10100000351667404,0,0.0,0.0,0,nan,nan
1772005666.9205947,other,0.38600000739097595,-0.11100000143051147,0,607.0,0.800000011920929,574,28533.64173511402,2820.458820604351
1772005666.9206607,other,0.38600000739097595,-0.11100000143051147,1,728.0,-12.399999618530273,1957,0.0,0.0
1772005666.9206953,other,0.38600000739097595,-0.11100000143051147,0,0.0,0.0,0,nan,nan
1772005666.9406257,other,0.3919999897480011,-0.12300000339746475,0,597.0,0.800000011920929,367,18320.983226841505,1841.3048469187443
1772005666.940686,other,0.3919999897480011,-0.12300000339746475,1,748.0,-12.300000190734863,2012,2745.651437265076,220.23942010147667
1772005666.9407237,other,0.3919999897480011,-0.12300000339746475,0,0.0,0.0,0,nan,nan
1772005666.9608808,other,0.3919999897480011,-0.1289999932050705,0,597.0,0.800000011920929,367,18119.061687422407,1821.0112248665737
1772005666.9609473,other,0.3919999897480011,-0.1289999932050705,1,748.0,-12.300000190734863,2012,0.0,0.0
1772005666.9609818,other,0.3919999897480011,-0.1289999932050705,0,0.0,0.0,0,nan,nan
1772005666.9807496,other,0.3919999897480011,-0.13300000131130219,0,597.0,0.800000011920929,367,18470.91058062851,1856.3729226762325
1772005666.9808095,other,0.3919999897480011,-0.13300000131130219,1,748.0,-12.300000190734863,2012,0.0,0.0
1772005666.9808424,other,0.3919999897480011,-0.13300000131130219,0,0.0,0.0,0,nan,nan
1772005667.0004363,other,0.3889999985694885,-0.11299999803304672,0,597.0,0.0,326,16559.23397989947,1664.244621095424
1772005667.0004961,other,0.3889999985694885,-0.11299999803304672,1,733.0,-10.399999618530273,2144,6704.965905971565,548.8375912118607
1772005667.0005343,other,0.3889999985694885,-0.11299999803304672,0,0.0,0.0,0,nan,nan
1772005667.0200443,other,0.3840000033378601,-0.10599999874830246,0,597.0,0.0,326,16624.14082266866,1670.7679218762473
1772005667.0200968,other,0.3840000033378601,-0.10599999874830246,1,733.0,-10.399999618530273,2144,0.0,0.0
1772005667.0201292,other,0.3840000033378601,-0.10599999874830246,0,0.0,0.0,0,nan,nan
1772005667.0407536,other,0.3840000033378601,-0.10700000077486038,0,606.0,0.0,331,15985.340235629574,1582.70695402273
1772005667.0408127,other,0.3840000033378601,-0.10700000077486038,1,733.0,-10.399999618530273,2144,0.0,0.0
1772005667.040847,other,0.3840000033378601,-0.10700000077486038,0,0.0,0.0,0,nan,nan
1772005667.0606885,other,0.38999998569488525,-0.10300000011920929,0,606.0,0.0,331,16603.987866446365,1643.9591946976598
1772005667.0607498,other,0.38999998569488525,-0.10300000011920929,1,722.0,-11.899999618530273,2170,1304.2407387540952,108.38565696017412
1772005667.0607882,other,0.38999998569488525,-0.10300000011920929,0,0.0,0.0,0,nan,nan
1772005667.0804927,straight,0.3919999897480011,-0.09700000286102295,0,606.0,0.0,331,16781.67607270272,1661.55208640621
1772005667.0805538,straight,0.3919999897480011,-0.09700000286102295,1,722.0,-11.899999618530273,2170,0.0,0.0
1772005667.080589,straight,0.3919999897480011,-0.09700000286102295,0,0.0,0.0,0,nan,nan
1772005667.100178,other,0.3889999985694885,-0.10499999672174454,0,606.0,0.0,331,16794.4823175478,1662.8200314403764
1772005667.1002371,other,0.3889999985694885,-0.10499999672174454,1,728.0,-11.899999618530273,2235,3298.01012278129,271.8140211083481
1772005667.1002736,other,0.3889999985694885,-0.10499999672174454,0,0.0,0.0,0,nan,nan
1772005667.1203446,other,0.3959999978542328,-0.1120000034570694,0,606.0,0.0,331,16373.196493632484,1621.1085637259885
1772005667.1204126,other,0.3959999978542328,-0.1120000034570694,1,728.0,-11.899999618530273,2235,0.0,0.0
1772005667.1204455,other,0.3959999978542328,-0.1120000034570694,0,0.0,0.0,0,nan,nan
1772005667.1401372,straight,0.39399999380111694,-0.09700000286102295,0,616.0,0.0,207,10490.749135750633,1021.8262145211655
1772005667.1401997,straight,0.39399999380111694,-0.09700000286102295,1,728.0,-11.899999618530273,2235,0.0,0.0
1772005667.1402328,straight,0.39399999380111694,-0.09700000286102295,0,0.0,0.0,0,nan,nan
1772005667.1604984,straight,0.38600000739097595,-0.09700000286102295,0,616.0,0.0,207,10130.895575609526,986.7755430788499
1772005667.160552,straight,0.38600000739097595,-0.09700000286102295,1,720.0,-11.899999618530273,2266,1517.1872601154362,126.43227167628635
1772005667.16059,straight,0.38600000739097595,-0.09700000286102295,0,0.0,0.0,0,nan,nan
1772005667.1806293,other,0.3880000114440918,-0.10300000011920929,0,616.0,0.0,207,10329.19493552954,1006.0904157983317
1772005667.180701,other,0.3880000114440918,-0.10300000011920929,1,720.0,-11.899999618530273,2266,0.0,0.0
1772005667.1807358,other,0.3880000114440918,-0.10300000011920929,0,0.0,0.0,0,nan,nan
1772005667.2005353,other,0.39800000190734863,-0.10000000149011612,0,622.0,0.0,169,8455.95510638089,815.6869877537837
1772005667.2006109,other,0.39800000190734863,-0.10000000149011612,1,742.0,-15.0,2279,650.4580851062224,52.59768882260558
1772005667.200649,other,0.39800000190734863,-0.10000000149011612,0,0.0,0.0,0,nan,nan
1772005667.2204716,straight,0.40400001406669617,-0.08399999886751175,0,622.0,0.0,169,8507.404563060025,820.6499578514494
1772005667.2205381,straight,0.40400001406669617,-0.08399999886751175,1,742.0,-15.0,2279,0.0,0.0
1772005667.2205713,straight,0.40400001406669617,-0.08399999886751175,0,0.0,0.0,0,nan,nan
1772005667.2406123,other,0.4099999964237213,-0.10499999672174454,0,638.0,0.0,216,10726.7502405455,1008.7852890795142
1772005667.2406847,other,0.4099999964237213,-0.10499999672174454,1,742.0,-15.0,2279,0.0,0.0
1772005667.240719,other,0.4099999964237213,-0.10499999672174454,0,0.0,0.0,0,nan,nan
1772005667.2600412,other,0.4090000092983246,-0.10199999809265137,0,638.0,0.0,216,11069.083895053303,1040.979676650781
1772005667.2600994,other,0.4090000092983246,-0.10199999809265137,1,761.0,-15.0,2427,7584.372298462448,597.9794190640564
1772005667.260135,other,0.4090000092983246,-0.10199999809265137,0,0.0,0.0,0,nan,nan
1772005667.2804523,other,0.40799999237060547,-0.11100000143051147,0,638.0,0.0,216,10584.863703679099,995.441727618724
1772005667.2805202,other,0.40799999237060547,-0.11100000143051147,1,761.0,-15.0,2427,0.0,0.0
1772005667.2805543,other,0.40799999237060547,-0.11100000143051147,0,0.0,0.0,0,nan,nan
1772005667.3000908,straight,0.40700000524520874,-0.09200000017881393,0,638.0,0.0,216,11039.43034083911,1038.1909411447439
1772005667.3001513,straight,0.40700000524520874,-0.09200000017881393,1,752.0,-14.0,2380,-2402.09826860851,191.65677675067897
1772005667.3001869,straight,0.40700000524520874,-0.09200000017881393,0,0.0,0.0,0,nan,nan
1772005667.3199384,straight,0.4099999964237213,-0.09200000017881393,0,638.0,0.0,216,10840.015918784551,1019.4372337414939
1772005667.3199916,straight,0.4099999964237213,-0.09200000017881393,1,752.0,-14.0,2380,0.0,0.0
1772005667.320023,straight,0.4099999964237213,-0.09200000017881393,0,0.0,0.0,0,nan,nan
1772005667.3400812,straight,0.4009999930858612,-0.07400000095367432,0,641.0,-0.6000000238418579,87,4319.569925754618,404.327918167359
1772005667.3401446,straight,0.4009999930858612,-0.07400000095367432,1,752.0,-14.0,2380,0.0,0.0
1772005667.3401763,straight,0.4009999930858612,-0.07400000095367432,0,0.0,0.0,0,nan,nan
1772005667.3606858,straight,0.4050000011920929,-0.0860000029206276,0,641.0,-0.6000000238418579,87,4223.175095622298,395.3050011502931
1772005667.360752,straight,0.4050000011920929,-0.0860000029206276,1,744.0,-13.399999618530273,2562,8834.688131071933,712.4748492799946
1772005667.36079,straight,0.4050000011920929,-0.0860000029206276,0,0.0,0.0,0,nan,nan
1772005667.3803067,straight,0.41100001335144043,-0.06800000369548798,0,641.0,-0.6000000238418579,87,4433.515912658896,414.99368917243953
1772005667.3803744,straight,0.41100001335144043,-0.06800000369548798,1,744.0,-13.399999618530273,2562,0.0,0.0
1772005667.3804104,straight,0.41100001335144043,-0.06800000369548798,0,0.0,0.0,0,nan,nan
1772005667.40023,straight,0.40799999237060547,-0.07699999958276749,0,651.0,0.0,2187,109771.20859390264,10117.16208238734
1772005667.400488,straight,0.40799999237060547,-0.07699999958276749,1,744.0,-13.399999618530273,2562,0.0,0.0
1772005667.40053,straight,0.40799999237060547,-0.07699999958276749,0,0.0,0.0,0,nan,nan
1772005667.4198904,straight,0.39899998903274536,-0.05999999865889549,0,651.0,0.0,2187,111233.0136326387,10251.890657386055
1772005667.419945,straight,0.39899998903274536,-0.05999999865889549,1,719.0,-12.899999618530273,50,-127762.83961828459,10661.711233792874
1772005667.4199808,straight,0.39899998903274536,-0.05999999865889549,0,0.0,0.0,0,nan,nan
1772005667.4398537,straight,0.4059999883174896,-0.06199999898672104,0,651.0,0.0,2187,109536.32676830768,10095.51398786246
1772005667.4399042,straight,0.4059999883174896,-0.06199999898672104,1,719.0,-12.899999618530273,50,0.0,0.0
1772005667.4399369,straight,0.4059999883174896,-0.06199999898672104,0,0.0,0.0,0,nan,nan
1772005667.4598238,straight,0.4099999964237213,-0.06599999964237213,0,657.0,-0.6000000238418579,2227,111516.14790894973,10184.123096707737
1772005667.459886,straight,0.4099999964237213,-0.06599999964237213,1,742.0,-11.399999618530273,51,50.074606155792424,4.049159527422567
1772005667.4599218,straight,0.4099999964237213,-0.06599999964237213,0,0.0,0.0,0,nan,nan
1772005667.4801664,straight,0.4050000011920929,-0.04899999871850014,0,657.0,-0.6000000238418579,2227,109492.64882441804,9999.328659764205
1772005667.4802275,straight,0.4050000011920929,-0.04899999871850014,1,742.0,-11.399999618530273,51,0.0,0.0
1772005667.4802613,straight,0.4050000011920929,-0.04899999871850014,0,0.0,0.0,0,nan,nan
1772005667.5001864,straight,0.4009999930858612,-0.054999999701976776,0,657.0,-0.6000000238418579,2227,111238.0722517881,10158.728059524026
1772005667.5002468,straight,0.4009999930858612,-0.054999999701976776,1,742.0,-11.399999618530273,51,0.0,0.0
1772005667.5002806,straight,0.4009999930858612,-0.054999999701976776,0,0.0,0.0,0,nan,nan
1772005667.520231,straight,0.4020000100135803,-0.03400000184774399,0,657.0,-0.6000000238418579,2227,111108.07328192506,10146.85600748174
1772005667.5202968,straight,0.4020000100135803,-0.03400000184774399,1,720.0,-11.399999618530273,97,2295.0028607851605,191.25023839876334
1772005667.5203362,straight,0.4020000100135803,-0.03400000184774399,0,0.0,0.0,0,nan,nan
1772005667.5397503,straight,0.4009999930858612,-0.03500000014901161,0,657.0,-0.6000000238418579,2227,114070.6184717422,10417.40807961116
1772005667.539804,straight,0.4009999930858612,-0.03500000014901161,1,720.0,-11.399999618530273,97,0.0,0.0
1772005667.5398371,straight,0.4009999930858612,-0.03500000014901161,0,0.0,0.0,0,nan,nan
1772005667.5597546,straight,0.3970000147819519,-0.03099999949336052,0,660.0,-2.5999999046325684,2181,109028.22161259885,9911.65651023626
1772005667.5598073,straight,0.3970000147819519,-0.03099999949336052,1,698.0,-10.100000381469727,142,2249.5506522544465,193.37111623963725
1772005667.5598438,straight,0.3970000147819519,-0.03099999949336052,0,0.0,0.0,0,nan,nan
1772005667.5800617,straight,0.4000000059604645,-0.029999999329447746,0,660.0,-2.5999999046325684,2181,107412.00452476076,9764.72768406916
1772005667.58013,straight,0.4000000059604645,-0.029999999329447746,1,698.0,-10.100000381469727,142,0.0,0.0
1772005667.5801654,straight,0.4000000059604645,-0.029999999329447746,0,0.0,0.0,0,nan,nan
1772005667.6000793,straight,0.41100001335144043,-0.04100000113248825,0,678.0,-1.899999976158142,2192,109506.81517519402,9690.868599574691
1772005667.600145,straight,0.41100001335144043,-0.04100000113248825,1,698.0,-10.100000381469727,142,0.0,0.0
1772005667.60018,straight,0.41100001335144043,-0.04100000113248825,0,0.0,0.0,0,nan,nan
1772005667.6201422,straight,0.3970000147819519,-0.03799999877810478,0,678.0,-1.899999976158142,2192,109254.951014832,9668.57973582584
1772005667.620202,straight,0.3970000147819519,-0.03799999877810478,1,703.0,-12.600000381469727,150,398.7406971344233,34.03192294177155
1772005667.6202397,straight,0.3970000147819519,-0.03799999877810478,0,0.0,0.0,0,nan,nan
1772005667.6396708,straight,0.39899998903274536,-0.05000000074505806,0,678.0,-1.899999976158142,2192,112228.55550115326,9931.730575323298
1772005667.6397238,straight,0.39899998903274536,-0.05000000074505806,1,703.0,-12.600000381469727,150,0.0,0.0
1772005667.6397562,straight,0.39899998903274536,-0.05000000074505806,0,0.0,0.0,0,nan,nan
1772005667.6596997,straight,0.40799999237060547,-0.03999999910593033,0,653.0,-1.399999976158142,2157,107693.225585936,9895.242779718468
1772005667.659752,straight,0.40799999237060547,-0.03999999910593033,1,723.0,-11.600000381469727,196,2296.6566420737395,190.5939122052896
1772005667.6597884,straight,0.40799999237060547,-0.03999999910593033,0,0.0,0.0,0,nan,nan
1772005667.679705,straight,0.4099999964237213,-0.03400000184774399,0,653.0,-1.399999976158142,2157,107823.28678136495,9907.193272407192
1772005667.6797588,straight,0.4099999964237213,-0.03400000184774399,1,723.0,-11.600000381469727,196,0.0,0.0
1772005667.679792,straight,0.4099999964237213,-0.03400000184774399,0,0.0,0.0,0,nan,nan
1772005667.6999881,straight,0.40799999237060547,-0.026000000536441803,0,653.0,-1.399999976158142,2157,106356.74596809894,9772.442202275553
1772005667.7000499,straight,0.40799999237060547,-0.026000000536441803,1,723.0,-11.600000381469727,196,0.0,0.0
1772005667.7000844,straight,0.40799999237060547,-0.026000000536441803,0,0.0,0.0,0,nan,nan
1772005667.7200828,straight,0.4099999964237213,-0.039000000804662704,0,653.0,-1.399999976158142,2157,107353.61833981432,9864.038438574058
1772005667.7201505,straight,0.4099999964237213,-0.039000000804662704,1,726.0,-12.399999618530273,296,4976.9874056473955,411.3212731939996
1772005667.720188,straight,0.4099999964237213,-0.039000000804662704,0,0.0,0.0,0,nan,nan
1772005667.7396657,straight,0.42500001192092896,-0.032999999821186066,0,653.0,-1.399999976158142,2157,110128.58239624489,10119.012165045473
1772005667.7397225,straight,0.42500001192092896,-0.032999999821186066,1,726.0,-12.399999618530273,296,0.0,0.0
1772005667.7397552,straight,0.42500001192092896,-0.032999999821186066,0,0.0,0.0,0,nan,nan
1772005667.7596316,straight,0.42500001192092896,-0.012000000104308128,0,720.0,-3.799999952316284,2121,106221.00519567942,8851.750432973286
1772005667.7596867,straight,0.42500001192092896,-0.012000000104308128,1,735.0,-10.899999618530273,353,2854.595613462389,233.02821334386846
1772005667.7597225,straight,0.42500001192092896,-0.012000000104308128,0,0.0,0.0,0,nan,nan
1772005667.779942,straight,0.4180000126361847,-0.014999999664723873,0,720.0,-3.799999952316284,2121,104446.20244968322,8703.850204140268
1772005667.7800076,straight,0.4180000126361847,-0.014999999664723873,1,735.0,-10.899999618530273,353,0.0,0.0
1772005667.7800434,straight,0.4180000126361847,-0.014999999664723873,0,0.0,0.0,0,nan,nan
1772005667.7999673,straight,0.4129999876022339,-0.014999999664723873,0,698.0,-3.299999952316284,2119,105817.11486745368,9096.027065970231
1772005667.8000286,straight,0.4129999876022339,-0.014999999664723873,1,735.0,-10.899999618530273,353,0.0,0.0
1772005667.8000622,straight,0.4129999876022339,-0.014999999664723873,0,0.0,0.0,0,nan,nan
1772005667.82004,straight,0.4099999964237213,0.0020000000949949026,0,698.0,-3.299999952316284,2119,105570.64245309701,9074.840325481118
1772005667.8201022,straight,0.4099999964237213,0.0020000000949949026,1,700.0,-8.5,343,-498.2097331434498,42.7036914122957
1772005667.8201404,straight,0.4099999964237213,0.0020000000949949026,0,0.0,0.0,0,nan,nan
1772005667.8395638,straight,0.40700000524520874,-0.006000000052154064,0,698.0,-3.299999952316284,2119,108515.20170520594,9327.9543013071
1772005667.839619,straight,0.40700000524520874,-0.006000000052154064,1,700.0,-8.5,343,0.0,0.0
1772005667.8396513,straight,0.40700000524520874,-0.006000000052154064,0,0.0,0.0,0,nan,nan
1772005667.8595726,straight,0.4090000092983246,-0.008999999612569809,0,692.0,-3.9000000953674316,2045,102202.27664627772,8861.469073376682
1772005667.8596249,straight,0.4090000092983246,-0.008999999612569809,1,700.0,-8.5,343,0.0,0.0
1772005667.859655,straight,0.4090000092983246,-0.008999999612569809,0,0.0,0.0,0,nan,nan
1772005667.8798797,straight,0.4099999964237213,-0.013000000268220901,0,692.0,-3.9000000953674316,2045,100719.70012876685,8732.921976482674
1772005667.8799458,straight,0.4099999964237213,-0.013000000268220901,1,710.0,-9.800000190734863,387,2167.0742325993847,183.13303374079308
1772005667.880176,straight,0.4099999964237213,-0.013000000268220901,0,0.0,0.0,0,nan,nan
1772005667.899945,straight,0.40400001406669617,-0.013000000268220901,0,692.0,-3.9000000953674316,2045,101918.3373468477,8836.850058975233
1772005667.900006,straight,0.40400001406669617,-0.013000000268220901,1,710.0,-9.800000190734863,387,0.0,0.0
1772005667.9000409,straight,0.40400001406669617,-0.013000000268220901,0,0.0,0.0,0,nan,nan
1772005667.9200108,straight,0.4009999930858612,-0.013000000268220901,0,692.0,-3.9000000953674316,2045,101918.00718660005,8836.821432364166
1772005667.9200735,straight,0.4009999930858612,-0.013000000268220901,1,694.0,-9.300000190734863,518,6528.732978701519,564.4437733747711
1772005667.920112,straight,0.4009999930858612,-0.013000000268220901,0,0.0,0.0,0,nan,nan
1772005667.9396348,straight,0.4020000100135803,-0.01600000075995922,0,692.0,-3.9000000953674316,2045,104197.81136708839,9034.492315065467
1772005667.9396918,straight,0.4020000100135803,-0.01600000075995922,1,694.0,-9.300000190734863,518,0.0,0.0
1772005667.9397244,straight,0.4020000100135803,-0.01600000075995922,0,0.0,0.0,0,nan,nan
1772005667.959547,straight,0.3970000147819519,0.004999999888241291,0,682.0,-6.900000095367432,1862,93499.16194703741,8225.732722613262
1772005667.9595993,straight,0.3970000147819519,0.004999999888241291,1,694.0,-9.300000190734863,518,0.0,0.0
1772005667.95963,straight,0.3970000147819519,0.004999999888241291,0,0.0,0.0,0,nan,nan
1772005667.9795156,straight,0.3970000147819519,-0.006000000052154064,0,682.0,-6.900000095367432,1862,93248.47488406407,8203.678142293025
1772005667.9795687,straight,0.3970000147819519,-0.006000000052154064,1,676.0,-9.399999618530273,514,-200.31895786050285,17.77978915921623
1772005667.979604,straight,0.3970000147819519,-0.006000000052154064,0,0.0,0.0,0,nan,nan
1772005667.9998405,straight,0.4009999930858612,0.004000000189989805,0,689.0,-6.300000190734863,1829,90001.61747029763,7837.586427021563
1772005667.9999008,straight,0.4009999930858612,0.004000000189989805,1,676.0,-9.399999618530273,514,0.0,0.0
1772005667.9999354,straight,0.4009999930858612,0.004000000189989805,0,0.0,0.0,0,nan,nan
1772005668.0198338,straight,0.4099999964237213,-0.00800000037997961,0,689.0,-6.300000190734863,1829,91478.56418230881,7966.202976688721
1772005668.0199032,straight,0.4099999964237213,-0.00800000037997961,1,707.0,-9.300000190734863,579,3251.0151294970324,275.89944521898434
1772005668.0199423,straight,0.4099999964237213,-0.00800000037997961,0,0.0,0.0,0,nan,nan
1772005668.0397055,straight,0.40799999237060547,-0.004000000189989805,0,689.0,-6.300000190734863,1829,92050.50064568067,8016.008764500494
1772005668.0397692,straight,0.40799999237060547,-0.004000000189989805,1,707.0,-9.300000190734863,579,0.0,0.0
1772005668.039805,straight,0.40799999237060547,-0.004000000189989805,0,0.0,0.0,0,nan,nan
1772005668.0594792,straight,0.4059999883174896,-0.014000000432133675,0,695.0,-5.5,1905,96320.04344262634,8315.3994338958
1772005668.0595355,straight,0.4059999883174896,-0.014000000432133675,1,707.0,-9.300000190734863,579,0.0,0.0
1772005668.0595698,straight,0.4059999883174896,-0.014000000432133675,0,0.0,0.0,0,nan,nan
1772005668.079457,straight,0.4129999876022339,-0.010999999940395355,0,695.0,-5.5,1905,95351.32985881875,8231.769484214568
1772005668.0795097,straight,0.4129999876022339,-0.010999999940395355,1,714.0,-9.100000381469727,528,-2552.7127678738875,214.51367797259556
1772005668.0795462,straight,0.4129999876022339,-0.010999999940395355,0,0.0,0.0,0,nan,nan
1772005668.0994833,straight,0.4099999964237213,-0.00800000037997961,0,695.0,-5.5,1905,95130.99112986706,8212.747435671978
1772005668.0995364,straight,0.4099999964237213,-0.00800000037997961,1,714.0,-9.100000381469727,528,0.0,0.0
1772005668.0995688,straight,0.4099999964237213,-0.00800000037997961,0,0.0,0.0,0,nan,nan
1772005668.1198456,straight,0.4050000011920929,0.0020000000949949026,0,695.0,-5.5,1905,93570.21808736303,8078.004439196808
1772005668.1199062,straight,0.4050000011920929,0.0020000000949949026,1,691.0,-10.899999618530273,716,9234.226246941864,801.8141458994382
1772005668.1199439,straight,0.4050000011920929,0.0020000000949949026,0,0.0,0.0,0,nan,nan
1772005668.1394298,straight,0.4050000011920929,0.0020000000949949026,0,695.0,-5.5,1905,97251.10188586956,8395.77858007507
1772005668.1394835,straight,0.4050000011920929,0.0020000000949949026,1,691.0,-10.899999618530273,716,0.0,0.0
1772005668.139516,straight,0.4050000011920929,0.0020000000949949026,0,0.0,0.0,0,nan,nan
1772005668.1593823,straight,0.4129999876022339,-0.010999999940395355,0,700.0,-6.800000190734863,1662,83299.81125703146,7139.983822031268
1772005668.159443,straight,0.4129999876022339,-0.010999999940395355,1,691.0,-10.899999618530273,716,0.0,0.0
1772005668.1594763,straight,0.4129999876022339,-0.010999999940395355,0,0.0,0.0,0,nan,nan
1772005668.1793702,straight,0.414000004529953,-0.00800000037997961,0,700.0,-6.800000190734863,1662,83145.11869894082,7126.724459909213
1772005668.1794224,straight,0.414000004529953,-0.00800000037997961,1,713.0,-6.900000095367432,734,900.4886501690341,75.77744601702952
1772005668.179458,straight,0.414000004529953,-0.00800000037997961,0,0.0,0.0,0,nan,nan
1772005668.199701,straight,0.40799999237060547,0.0,0,697.0,-6.900000095367432,1663,81811.68759906152,7042.612992745611
1772005668.1997604,straight,0.40799999237060547,0.0,1,713.0,-6.900000095367432,734,0.0,0.0
1772005668.1997926,straight,0.40799999237060547,0.0,0,0.0,0.0,0,nan,nan
1772005668.2197216,straight,0.4059999883174896,-0.0020000000949949026,0,697.0,-6.900000095367432,1663,83066.28994584556,7150.613194764324
1772005668.219788,straight,0.4059999883174896,-0.0020000000949949026,1,713.0,-6.900000095367432,734,0.0,0.0
1772005668.219822,straight,0.4059999883174896,-0.0020000000949949026,0,0.0,0.0,0,nan,nan
1772005668.23972,straight,0.4099999964237213,0.0,0,697.0,-6.900000095367432,1663,83153.74607642475,7158.141699548759
1772005668.239779,straight,0.4099999964237213,0.0,1,697.0,-6.900000095367432,761,1350.060820242615,116.21757419592093
1772005668.2398143,straight,0.4099999964237213,0.0,0,0.0,0.0,0,nan,nan
1772005668.2593427,straight,0.4050000011920929,0.004999999888241291,0,701.0,-7.900000095367432,1716,87438.4389572592,7484.031865100645
1772005668.2593963,straight,0.4050000011920929,0.004999999888241291,1,697.0,-6.900000095367432,761,0.0,0.0
1772005668.2594297,straight,0.4050000011920929,0.004999999888241291,0,0.0,0.0,0,nan,nan
1772005668.2793064,straight,0.4059999883174896,-0.004999999888241291,0,701.0,-7.900000095367432,1716,85954.74002018163,7357.0390887459325
1772005668.2793589,straight,0.4059999883174896,-0.004999999888241291,1,691.0,-6.900000095367432,801,2003.6069934774273,173.9745580443497
1772005668.2793934,straight,0.4059999883174896,-0.004999999888241291,0,0.0,0.0,0,nan,nan
1772005668.299635,straight,0.4059999883174896,-0.004999999888241291,0,701.0,-7.900000095367432,1716,84428.47213482279,7226.40275048412
1772005668.2996957,straight,0.4059999883174896,-0.004999999888241291,1,691.0,-6.900000095367432,801,0.0,0.0
1772005668.2997289,straight,0.4059999883174896,-0.004999999888241291,0,0.0,0.0,0,nan,nan
1772005668.3197525,straight,0.4090000092983246,-0.009999999776482582,0,701.0,-7.900000095367432,1716,85305.920901818,7301.505355362454
1772005668.3198144,straight,0.4090000092983246,-0.009999999776482582,1,691.0,-6.900000095367432,801,0.0,0.0
1772005668.3198485,straight,0.4090000092983246,-0.009999999776482582,0,0.0,0.0,0,nan,nan
1772005668.3395972,straight,0.40400001406669617,0.0,0,701.0,-7.900000095367432,1716,86476.90663503871,7401.732379603884
1772005668.3396647,straight,0.40400001406669617,0.0,1,692.0,-8.800000190734863,868,3376.4293383144486,292.75398887119496
1772005668.339701,straight,0.40400001406669617,0.0,0,0.0,0.0,0,nan,nan
1772005668.359317,straight,0.4050000011920929,-0.004999999888241291,0,691.0,-6.900000095367432,1565,79338.56477800774,6889.021543676504
1772005668.3593743,straight,0.4050000011920929,-0.004999999888241291,1,692.0,-8.800000190734863,868,0.0,0.0
1772005668.3595965,straight,0.4050000011920929,-0.004999999888241291,0,0.0,0.0,0,nan,nan
