t,segment,cmd_v,cmd_w,ekf_v,ekf_wz,ekf_yaw_u,wheel_v,wheel_wz,wheel_yaw_u,imu_wz,imu_yaw_u,err_yaw_ekf_imu,err_yaw_wheel_imu,err_wz_ekf_imu,err_wz_wheel_imu
45.114805,straight,0.000000,0.000000,-0.403034,0.011914,-0.105021,-0.401000,0.002000,-0.105020,-0.008191,2.966543,-3.071564,-3.071563,0.020105,0.010191
45.164948,straight,0.000000,0.000000,-0.389012,0.005667,-0.104852,-0.404000,0.010000,-0.104501,-0.009936,2.965716,-3.070567,-3.070216,0.015603,0.019936
45.214790,straight,0.000000,0.000000,-0.395016,-0.008894,-0.104709,-0.393000,-0.002000,-0.104720,0.021480,2.966031,-3.070741,-3.070752,-0.030374,-0.023480
45.265658,straight,0.000000,0.000000,-0.395065,-0.005915,-0.104946,-0.398000,0.004000,-0.104660,0.002281,2.966455,-3.071401,-3.071115,-0.008196,0.001719
45.316333,straight,0.000000,0.000000,-0.396017,0.010946,-0.104406,-0.402000,0.010000,-0.104238,-0.008191,2.966054,-3.070460,-3.070292,0.019136,0.018191
45.366172,straight,0.000000,0.000000,-0.402117,-0.000192,-0.104240,-0.398000,0.000000,-0.104418,0.014498,2.966219,-3.070459,-3.070638,-0.014691,-0.014498
45.415030,straight,0.000000,0.000000,-0.403028,0.000045,-0.104418,-0.400000,0.010000,-0.104219,0.005772,2.966695,-3.071113,-3.070913,-0.005726,0.004228
45.465616,straight,0.000000,0.000000,-0.400093,0.005274,-0.104052,-0.396000,0.004000,-0.103559,-0.011681,2.966411,-3.070463,-3.069970,0.016956,0.015681
45.514956,straight,0.000000,0.000000,-0.393008,-0.004998,-0.103674,-0.396000,-0.002000,-0.103699,0.016244,2.966580,-3.070253,-3.070278,-0.021242,-0.018244
45.564799,straight,0.000000,0.000000,-0.395048,0.000160,-0.103698,-0.388000,0.010000,-0.103299,0.009262,2.967291,-3.070989,-3.070590,-0.009102,0.000738
45.615500,straight,0.000000,0.000000,-0.389000,0.005055,-0.103185,-0.397000,0.013000,-0.102939,0.004026,2.967654,-3.070839,-3.070593,0.001028,0.008974
45.665549,straight,0.000000,0.000000,-0.393030,-0.000045,-0.102940,-0.391000,0.005000,-0.102899,0.011008,2.968196,-3.071135,-3.071095,-0.011053,-0.006008
45.714871,straight,0.000000,0.000000,-0.390001,0.007042,-0.102740,-0.390000,0.007000,-0.102620,0.017989,2.968970,-3.071710,-3.071590,-0.010947,-0.010989
45.766042,straight,0.000000,0.000000,-0.386980,0.000919,-0.102614,-0.389000,0.005000,-0.102500,0.019734,2.969830,-3.072444,-3.072330,-0.018815,-0.014734
45.815490,straight,0.000000,0.000000,-0.386996,0.000060,-0.102500,-0.389000,-0.010000,-0.102700,0.014498,2.970439,-3.072938,-3.073138,-0.014439,-0.024498
45.866276,straight,0.000000,0.000000,-0.380960,0.013011,-0.102340,-0.378000,0.000000,-0.102220,0.031952,2.971373,-3.073713,-3.073593,-0.018941,-0.031952
45.916062,straight,0.000000,0.000000,-0.384993,-0.001840,-0.102265,-0.389000,0.008000,-0.102100,0.024970,2.972992,-3.075257,-3.075092,-0.026810,-0.016970
45.964969,straight,0.000000,0.000000,-0.383961,-0.001713,-0.102190,-0.389000,0.000000,-0.102060,0.026716,2.974358,-3.076548,-3.076418,-0.028429,-0.026716
46.014780,straight,0.000000,0.000000,-0.385995,0.007029,-0.101902,-0.381000,-0.002000,-0.101960,0.028461,2.975685,-3.077587,-3.077645,-0.021432,-0.030461
46.065573,straight,0.000000,0.000000,-0.377916,-0.002927,-0.102111,-0.385000,0.002000,-0.101960,0.040678,2.977405,-3.079516,-3.079365,-0.043605,-0.038678
46.116097,straight,0.000000,0.000000,-0.379000,-0.009000,-0.102168,-0.382000,0.002000,-0.102134,0.040678,2.978996,-3.081164,-3.081131,-0.049678,-0.038678
46.165714,straight,0.000000,0.000000,-0.381950,0.006232,-0.101965,-0.384000,-0.006000,-0.102055,0.038933,2.980728,-3.082693,-3.082782,-0.032701,-0.044933
46.215124,straight,0.000000,0.000000,-0.379988,0.000152,-0.102055,-0.385000,0.010000,-0.101839,0.031952,2.982707,-3.084762,-3.084546,-0.031800,-0.021952
46.264912,straight,0.000000,0.000000,-0.382961,0.001144,-0.101832,-0.380000,0.004000,-0.102039,0.037188,2.984327,-3.086160,-3.086366,-0.036044,-0.033188
46.315721,straight,0.000000,0.000000,-0.378987,0.008094,-0.101860,-0.379000,0.002000,-0.101839,0.026716,2.985818,-3.087678,-3.087656,-0.018622,-0.024716
46.364915,straight,0.000000,0.000000,-0.379942,-0.002449,-0.101959,-0.386000,0.002000,-0.101779,0.028461,2.987153,-3.089112,-3.088932,-0.030910,-0.026461
46.419620,straight,0.000000,0.000000,-0.385998,0.002110,-0.101734,-0.387000,-0.005000,-0.101839,0.030206,2.988733,-3.090468,-3.090572,-0.028097,-0.035206
46.464894,straight,0.000000,0.000000,-0.383975,0.010766,-0.101513,-0.386000,-0.003000,-0.101499,0.021480,2.990136,-3.091650,-3.091635,-0.010714,-0.024480
46.516339,straight,0.000000,0.000000,-0.388001,0.017019,-0.101124,-0.390000,0.013000,-0.100900,0.017989,2.990800,-3.091924,-3.091701,-0.000970,-0.004989
46.565369,straight,0.000000,0.000000,-0.391028,0.000659,-0.100897,-0.383000,0.018000,-0.100643,0.016244,2.991736,-3.092633,-3.092380,-0.015585,0.001756
46.615324,straight,0.000000,0.000000,-0.382994,0.015965,-0.100291,-0.386000,0.007000,-0.100184,0.012753,2.992413,-3.092704,-3.092597,0.003212,-0.005753
46.665845,straight,0.000000,0.000000,-0.389013,0.000646,-0.100180,-0.387000,0.005000,-0.099945,0.012753,2.992890,-3.093070,-3.092835,-0.012107,-0.007753
46.715902,straight,0.000000,0.000000,-0.390003,0.001082,-0.099923,-0.387000,0.000000,-0.099925,0.005772,2.993574,-3.093497,-3.093499,-0.004690,-0.005772
46.764927,straight,0.000000,0.000000,-0.379945,0.009415,-0.099609,-0.375000,0.005000,-0.099506,-0.008191,2.993299,-3.092908,-3.092804,0.017606,0.013191
46.816194,straight,0.000000,0.000000,-0.370000,0.012000,-0.099266,-0.368000,0.006000,-0.099146,-0.004700,2.992923,-3.092188,-3.092068,0.016700,0.010700
46.868606,straight,0.000000,0.000000,-0.364840,0.001508,-0.099111,-0.369000,0.009000,-0.098886,0.000536,2.993339,-3.092450,-3.092225,0.000972,0.008464
46.917064,straight,0.000000,0.000000,-0.364977,0.002936,-0.098820,-0.366000,0.000000,-0.098826,-0.011681,2.992362,-3.091183,-3.091188,0.014617,0.011681
46.964665,straight,0.000000,0.000000,-0.362836,-0.000363,-0.098828,-0.369000,0.005000,-0.098606,0.002281,2.992213,-3.091040,-3.090819,-0.002644,0.002719
47.015181,straight,0.000000,0.000000,-0.369984,0.003009,-0.098541,-0.368000,-0.008000,-0.098706,0.002281,2.992363,-3.090904,-3.091069,0.000728,-0.010281
47.065416,straight,0.000000,0.000000,-0.372921,0.004697,-0.098549,-0.367000,0.005000,-0.098505,-0.008191,2.991928,-3.090477,-3.090433,0.012887,0.013191
47.114722,straight,0.000000,0.000000,-0.363980,-0.002020,-0.098548,-0.361000,0.005000,-0.098445,-0.001210,2.991612,-3.090160,-3.090057,-0.000811,0.006210
47.164807,straight,0.000000,0.000000,-0.365875,0.008761,-0.098162,-0.361000,0.010000,-0.098085,0.004026,2.991848,-3.090010,-3.089933,0.004734,0.005974
47.215034,straight,0.000000,0.000000,-0.369988,0.013958,-0.097783,-0.369000,0.016000,-0.097485,-0.013427,2.991347,-3.089131,-3.088833,0.027385,0.029427
47.267051,straight,0.000000,0.000000,-0.364876,0.012031,-0.097081,-0.363000,0.008000,-0.097026,-0.020408,2.990553,-3.087634,-3.087579,0.032439,0.028408
47.317713,straight,0.000000,0.000000,-0.365987,0.006969,-0.096876,-0.361000,-0.017000,-0.097222,0.002281,2.990563,-3.087438,-3.087785,0.004688,-0.019281
47.364681,straight,0.000000,0.000000,-0.345749,-0.015491,-0.097723,-0.335000,0.012000,-0.097365,-0.013427,2.990098,-3.087820,-3.087462,-0.002064,0.025427
47.420779,straight,0.000000,0.000000,-0.309939,0.014906,-0.097044,-0.274000,0.018000,-0.096705,-0.018663,2.989249,-3.086293,-3.085955,0.033569,0.036663
47.468867,straight,0.000000,0.000000,-0.256146,0.012010,-0.096303,-0.234000,0.002000,-0.096106,-0.008191,2.988555,-3.084857,-3.084660,0.020200,0.010191
47.514947,straight,0.000000,0.000000,-0.226879,-0.006989,-0.096255,-0.233000,0.000000,-0.096246,0.002281,2.988395,-3.084650,-3.084641,-0.009270,-0.002281
47.564939,straight,0.000000,0.000000,-0.234060,-0.006343,-0.096462,-0.243000,-0.002000,-0.096526,0.009262,2.989005,-3.085467,-3.085531,-0.015605,-0.011262
47.615529,straight,0.000000,0.000000,-0.249912,0.009994,-0.096314,-0.254000,-0.002000,-0.096366,-0.009936,2.988757,-3.085071,-3.085123,0.019930,0.007936
47.665667,straight,0.000000,0.000000,-0.259299,-0.000145,-0.096367,-0.269000,0.000000,-0.096307,0.000536,2.988596,-3.084963,-3.084902,-0.000680,-0.000536
47.714972,straight,0.000000,0.000000,-0.272940,0.009979,-0.096095,-0.281000,0.003000,-0.096047,-0.001210,2.988834,-3.084929,-3.084881,0.011188,0.004210
47.764884,straight,0.000000,0.000000,-0.279511,0.007578,-0.095799,-0.281000,0.005000,-0.095681,0.007517,2.988687,-3.084487,-3.084369,0.000060,-0.002517
47.815069,straight,0.000000,0.000000,-0.287956,0.004987,-0.095579,-0.285000,0.003000,-0.095524,-0.008191,2.988454,-3.084033,-3.083978,0.013178,0.011191
47.864705,straight,0.000000,0.000000,-0.283536,0.006064,-0.095312,-0.280000,-0.006000,-0.095505,-0.015172,2.987678,-3.082990,-3.083182,0.021236,0.009172
47.914975,straight,0.000000,0.000000,-0.286962,0.001977,-0.095463,-0.286000,0.000000,-0.095465,0.002281,2.987652,-3.083115,-3.083117,-0.000304,-0.002281
47.969235,straight,0.000000,0.000000,-0.282574,0.002902,-0.095372,-0.286000,0.005000,-0.095344,-0.006446,2.987365,-3.082737,-3.082709,0.009348,0.011446
48.015613,straight,0.000000,0.000000,-0.286967,-0.000002,-0.095344,-0.289000,0.007000,-0.095204,-0.013427,2.987012,-3.082356,-3.082216,0.013425,0.020427
48.066480,straight,0.000000,0.000000,-0.280576,0.006336,-0.094991,-0.279000,0.003000,-0.094984,-0.006446,2.986384,-3.081375,-3.081368,0.012781,0.009446
48.116117,straight,0.000000,0.000000,-0.280968,0.008974,-0.094797,-0.275000,0.016000,-0.094485,-0.008191,2.986278,-3.081074,-3.080763,0.017164,0.024191
48.165120,straight,0.000000,0.000000,-0.274559,0.015150,-0.093994,-0.270000,-0.002000,-0.094041,-0.002955,2.985826,-3.079820,-3.079867,0.018105,0.000955
48.215234,straight,0.000000,0.000000,-0.270961,0.000001,-0.094041,-0.271000,0.000000,-0.094041,0.002281,2.985951,-3.079992,-3.079992,-0.002280,-0.002281
48.267303,straight,0.000000,0.000000,-0.264295,0.001126,-0.093975,-0.262000,0.000000,-0.093901,-0.023899,2.985353,-3.079328,-3.079254,0.025024,0.023899
48.315289,straight,0.000000,0.000000,-0.260728,0.001731,-0.093849,-0.253000,0.020000,-0.093461,0.002281,2.984857,-3.078707,-3.078319,-0.000550,0.017719
48.364884,straight,0.000000,0.000000,-0.235044,0.014023,-0.092927,-0.225000,0.004000,-0.092941,-0.008191,2.984880,-3.077807,-3.077821,0.022214,0.012191
48.415013,straight,0.000000,0.000000,-0.221924,0.004974,-0.092836,-0.213000,-0.011000,-0.093062,0.002281,2.984776,-3.077612,-3.077837,0.002693,-0.013281
48.464804,straight,0.000000,0.000000,-0.197727,-0.019099,-0.093806,-0.176000,-0.008000,-0.093541,-0.002955,2.984913,-3.078719,-3.078454,-0.016144,-0.005045
48.517869,straight,0.000000,0.000000,-0.163391,-0.004157,-0.093646,-0.143000,0.000000,-0.093621,-0.018663,2.983914,-3.077560,-3.077535,0.014506,0.018663
48.565360,straight,0.000000,0.000000,-0.115020,-0.011616,-0.094054,-0.074000,-0.061000,-0.095326,0.012753,2.983943,-3.077996,-3.079268,-0.024370,-0.073753
48.615565,stop,0.000000,0.000000,-0.054999,-0.009730,-0.095587,-0.023000,-0.001000,-0.095544,-0.015172,2.983814,-3.079401,-3.079358,0.005443,0.014172
48.665154,stop,0.000000,0.000000,-0.001956,-0.005448,-0.095729,0.003000,0.007000,-0.095461,-0.020408,2.983031,-3.078761,-3.078492,0.014960,0.027408
48.717178,stop,0.000000,0.000000,0.004188,-0.001227,-0.095488,0.000000,0.000000,-0.095481,0.009262,2.982817,-3.078305,-3.078298,-0.010489,-0.009262
48.765585,stop,0.000000,0.000000,0.002917,0.000286,-0.095478,0.000000,0.001000,-0.095461,-0.004700,2.983002,-3.078480,-3.078463,0.004986,0.005700
48.814840,stop,0.000000,0.000000,0.001121,0.000031,-0.095461,0.000000,0.000000,-0.095461,-0.013427,2.982774,-3.078234,-3.078234,0.013458,0.013427
48.865491,stop,0.000000,0.000000,0.002763,-0.000386,-0.095464,0.000000,0.000000,-0.095461,0.005772,2.982775,-3.078239,-3.078236,-0.006158,-0.005772
48.915424,stop,0.000000,0.000000,0.001070,-0.000131,-0.095461,0.000000,0.000000,-0.095461,-0.002955,2.982653,-3.078113,-3.078113,0.002824,0.002955
48.965093,stop,0.000000,0.000000,0.001831,-0.000070,-0.095461,0.001000,0.002000,-0.095421,0.004026,2.982557,-3.078018,-3.077978,-0.004096,-0.002026
49.016000,stop,0.000000,0.000000,0.001020,-0.000056,-0.095421,0.000000,0.000000,-0.095421,-0.001210,2.982458,-3.077879,-3.077879,0.001154,0.001210
49.067303,stop,0.000000,0.000000,0.001002,-0.000063,-0.095421,0.000000,0.000000,-0.095421,0.000536,2.982383,-3.077804,-3.077804,-0.000599,-0.000536
49.119863,stop,0.000000,0.000000,0.000965,0.000039,-0.095421,0.000000,0.000000,-0.095421,-0.004700,2.982345,-3.077766,-3.077766,0.004739,0.004700
49.165384,stop,0.000000,0.000000,0.002309,0.000132,-0.095420,0.000000,0.000000,-0.095421,-0.002955,2.982330,-3.077749,-3.077750,0.003086,0.002955
49.215518,stop,0.000000,0.000000,0.000214,-0.000004,-0.095421,0.000000,0.000000,-0.095421,0.000536,2.982303,-3.077724,-3.077724,-0.000540,-0.000536
49.264839,stop,0.000000,0.000000,0.002038,0.000974,-0.095384,0.000000,0.000000,-0.095381,-0.001210,2.982245,-3.077629,-3.077626,0.002183,0.001210
49.320226,stop,0.000000,0.000000,0.000826,-0.000106,-0.095381,0.000000,0.000000,-0.095381,0.004026,2.982201,-3.077582,-3.077581,-0.004132,-0.004026
49.366314,stop,0.000000,0.000000,0.002011,-0.000300,-0.095383,0.000000,0.000000,-0.095381,-0.004700,2.982093,-3.077477,-3.077474,0.004400,0.004700
49.419342,stop,0.000000,0.000000,0.000764,-0.000054,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.982062,-3.077443,-3.077443,-0.002335,-0.002281
49.464744,stop,0.000000,0.000000,0.001308,-0.000017,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.982019,-3.077400,-3.077400,0.001193,0.001210
49.517281,stop,0.000000,0.000000,0.000705,0.000053,-0.095381,0.000000,0.000000,-0.095381,0.004026,2.982114,-3.077495,-3.077495,-0.003974,-0.004026
49.565341,stop,0.000000,0.000000,0.001749,-0.000055,-0.095382,0.000000,0.000000,-0.095381,0.002281,2.982063,-3.077445,-3.077444,-0.002336,-0.002281
49.617124,stop,0.000000,0.000000,0.000641,-0.000052,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.982076,-3.077457,-3.077457,-0.002333,-0.002281
49.665965,stop,0.000000,0.000000,0.001593,0.000034,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.982021,-3.077401,-3.077402,-0.002247,-0.002281
49.716335,stop,0.000000,0.000000,0.000602,-0.000048,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.982064,-3.077445,-3.077445,-0.002329,-0.002281
49.764886,stop,0.000000,0.000000,0.001467,-0.000078,-0.095382,0.000000,0.000000,-0.095381,0.002281,2.982057,-3.077438,-3.077438,-0.002359,-0.002281
49.816354,stop,0.000000,0.000000,0.000555,0.000012,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.982135,-3.077516,-3.077516,0.001221,0.001210
49.869011,stop,0.000000,0.000000,0.001400,-0.000099,-0.095382,0.000000,0.000000,-0.095381,0.000536,2.981990,-3.077371,-3.077371,-0.000635,-0.000536
49.923205,stop,0.000000,0.000000,0.000500,-0.000060,-0.095381,0.000000,0.000000,-0.095381,-0.002955,2.981904,-3.077285,-3.077285,0.002895,0.002955
49.965916,stop,0.000000,0.000000,0.001325,-0.000115,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.981810,-3.077191,-3.077191,0.001095,0.001210
50.015112,stop,0.000000,0.000000,0.000474,0.000031,-0.095381,0.000000,0.000000,-0.095381,-0.002955,2.981686,-3.077067,-3.077067,0.002986,0.002955
50.065368,stop,0.000000,0.000000,0.001236,0.000026,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.981664,-3.077045,-3.077045,0.001235,0.001210
50.115230,stop,0.000000,0.000000,0.000423,0.000022,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.981589,-3.076970,-3.076970,-0.002259,-0.002281
50.164935,stop,0.000000,0.000000,0.001147,-0.000090,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.981595,-3.076977,-3.076976,-0.002371,-0.002281
50.215710,stop,0.000000,0.000000,0.000410,0.000030,-0.095381,0.000000,0.000000,-0.095381,0.000536,2.981664,-3.077045,-3.077045,-0.000506,-0.000536
50.265284,stop,0.000000,0.000000,0.001085,0.000024,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.981602,-3.076983,-3.076982,-0.002257,-0.002281
50.315265,stop,0.000000,0.000000,0.000381,-0.000030,-0.095381,0.000000,0.000000,-0.095381,0.000536,2.981721,-3.077101,-3.077101,-0.000566,-0.000536
50.365438,stop,0.000000,0.000000,0.001018,0.000117,-0.095380,0.000000,0.000000,-0.095381,0.002281,2.981677,-3.077057,-3.077058,-0.002164,-0.002281
50.414988,stop,0.000000,0.000000,0.000350,0.000019,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.981655,-3.077036,-3.077036,0.001229,0.001210
50.471451,stop,0.000000,0.000000,0.000954,0.000105,-0.095380,0.000000,0.000000,-0.095381,-0.004700,2.981616,-3.076996,-3.076996,0.004805,0.004700
50.518345,stop,0.000000,0.000000,0.000336,0.000024,-0.095381,0.000000,0.000000,-0.095381,-0.006446,2.981612,-3.076993,-3.076993,0.006470,0.006446
50.565884,stop,0.000000,0.000000,0.000895,-0.000178,-0.095382,0.000000,0.000000,-0.095381,0.004026,2.981527,-3.076909,-3.076908,-0.004204,-0.004026
50.615228,stop,0.000000,0.000000,0.000306,0.000009,-0.095381,0.000000,0.000000,-0.095381,0.000536,2.981436,-3.076816,-3.076816,-0.000527,-0.000536
50.664707,stop,0.000000,0.000000,0.000840,-0.000037,-0.095381,0.000000,0.000000,-0.095381,-0.004700,2.981355,-3.076736,-3.076736,0.004663,0.004700
50.714922,stop,0.000000,0.000000,0.000295,0.000027,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.981244,-3.076624,-3.076624,-0.002254,-0.002281
50.765958,stop,0.000000,0.000000,0.000787,-0.000263,-0.095383,0.000000,0.000000,-0.095381,-0.004700,2.981162,-3.076545,-3.076543,0.004438,0.004700
50.816060,stop,0.000000,0.000000,0.000277,-0.000006,-0.095381,0.000000,0.000000,-0.095381,0.000536,2.981145,-3.076525,-3.076525,-0.000542,-0.000536
50.864897,stop,0.000000,0.000000,0.000739,0.000078,-0.095380,0.000000,0.000000,-0.095381,-0.001210,2.981098,-3.076478,-3.076479,0.001288,0.001210
50.914849,stop,0.000000,0.000000,0.000256,0.000026,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.981176,-3.076557,-3.076557,0.001236,0.001210
50.964655,stop,0.000000,0.000000,0.000672,-0.000121,-0.095382,0.000000,0.000000,-0.095381,-0.001210,2.981191,-3.076572,-3.076572,0.001088,0.001210
51.017716,stop,0.000000,0.000000,0.000205,-0.000062,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.981177,-3.076557,-3.076557,0.001148,0.001210
51.065051,stop,0.000000,0.000000,0.000651,-0.000096,-0.095382,0.000000,0.000000,-0.095381,-0.004700,2.981078,-3.076460,-3.076459,0.004605,0.004700
51.118308,stop,0.000000,0.000000,0.000223,-0.000017,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.981026,-3.076407,-3.076407,0.001193,0.001210
51.168682,stop,0.000000,0.000000,0.000604,0.000106,-0.095380,0.000000,0.000000,-0.095381,0.002281,2.980986,-3.076366,-3.076367,-0.002175,-0.002281
51.218474,stop,0.000000,0.000000,0.000205,-0.000056,-0.095381,0.000000,0.000000,-0.095381,-0.002955,2.980963,-3.076344,-3.076344,0.002899,0.002955
51.264756,stop,0.000000,0.000000,0.000539,-0.000051,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.980896,-3.076277,-3.076277,0.001159,0.001210
51.315690,stop,0.000000,0.000000,0.000189,0.000002,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.980669,-3.076050,-3.076050,-0.002279,-0.002281
51.364692,stop,0.000000,0.000000,0.000525,-0.000018,-0.095381,0.000000,0.000000,-0.095381,0.004026,2.980760,-3.076141,-3.076141,-0.004044,-0.004026
51.414675,stop,0.000000,0.000000,0.000174,0.000004,-0.095381,0.000000,0.000000,-0.095381,0.000536,2.980679,-3.076060,-3.076060,-0.000532,-0.000536
51.464662,stop,0.000000,0.000000,0.000478,0.000013,-0.095381,0.000000,0.000000,-0.095381,0.004026,2.980676,-3.076057,-3.076057,-0.004013,-0.004026
51.514955,stop,0.000000,0.000000,0.000161,-0.000029,-0.095381,0.000000,0.000000,-0.095381,0.004026,2.980632,-3.076013,-3.076013,-0.004056,-0.004026
51.564746,stop,0.000000,0.000000,0.000456,-0.000018,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.980553,-3.075934,-3.075934,0.001191,0.001210
51.615026,stop,0.000000,0.000000,0.000144,0.000005,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.980554,-3.075935,-3.075935,-0.002276,-0.002281
51.664764,stop,0.000000,0.000000,0.000285,0.000033,-0.095381,0.000000,0.000000,-0.095381,-0.002955,2.980590,-3.075971,-3.075971,0.002988,0.002955
51.718158,stop,0.000000,0.000000,0.000136,-0.000029,-0.095381,0.000000,0.000000,-0.095381,-0.004700,2.980543,-3.075924,-3.075924,0.004671,0.004700
51.764651,stop,0.000000,0.000000,0.000397,-0.000202,-0.095382,0.000000,0.000000,-0.095381,0.002281,2.980392,-3.075774,-3.075773,-0.002483,-0.002281
51.816218,stop,0.000000,0.000000,0.000125,0.000022,-0.095381,0.000000,0.000000,-0.095381,-0.002955,2.980495,-3.075876,-3.075876,0.002977,0.002955
51.864798,stop,0.000000,0.000000,0.000370,-0.000086,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.980534,-3.075916,-3.075915,-0.002367,-0.002281
51.916523,stop,0.000000,0.000000,0.000115,-0.000011,-0.095381,0.000000,0.000000,-0.095381,-0.008191,2.980459,-3.075840,-3.075840,0.008179,0.008191
51.964807,stop,0.000000,0.000000,0.000345,0.000078,-0.095380,0.000000,0.000000,-0.095381,0.002281,2.980549,-3.075929,-3.075930,-0.002204,-0.002281
52.016318,stop,0.000000,0.000000,0.000106,0.000021,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.980442,-3.075823,-3.075823,0.001231,0.001210
52.064779,stop,0.000000,0.000000,0.000433,-0.000173,-0.095382,0.000000,0.000000,-0.095381,-0.001210,2.980458,-3.075840,-3.075838,0.001036,0.001210
52.115571,stop,0.000000,0.000000,0.000098,-0.000059,-0.095381,0.000000,0.000000,-0.095381,-0.008191,2.980317,-3.075698,-3.075698,0.008132,0.008191
52.165580,stop,0.000000,0.000000,0.000301,-0.000224,-0.095382,0.000000,0.000000,-0.095381,0.002281,2.980246,-3.075629,-3.075627,-0.002505,-0.002281
52.215062,stop,0.000000,0.000000,0.000189,0.000016,-0.095381,0.000000,0.000000,-0.095381,0.000536,2.980246,-3.075627,-3.075627,-0.000519,-0.000536
52.266107,stop,0.000000,0.000000,0.000377,-0.000178,-0.095383,0.000000,0.000000,-0.095381,0.000536,2.980165,-3.075548,-3.075546,-0.000714,-0.000536
52.315345,stop,0.000000,0.000000,0.000171,0.000031,-0.095381,0.000000,0.000000,-0.095381,0.000536,2.980166,-3.075547,-3.075547,-0.000505,-0.000536
52.364793,stop,0.000000,0.000000,0.000353,0.000036,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.980103,-3.075484,-3.075484,0.001246,0.001210
52.420683,stop,0.000000,0.000000,0.000161,-0.000165,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.980045,-3.075426,-3.075426,0.001044,0.001210
52.464914,stop,0.000000,0.000000,0.000329,0.000169,-0.095379,0.000000,0.000000,-0.095381,-0.009936,2.979939,-3.075318,-3.075320,0.010105,0.009936
52.517008,stop,0.000000,0.000000,0.000070,0.000019,-0.095381,0.000000,0.000000,-0.095381,-0.002955,2.979994,-3.075375,-3.075375,0.002974,0.002955
52.564911,stop,0.000000,0.000000,0.000302,-0.000045,-0.095381,0.000000,0.000000,-0.095381,0.007517,2.980019,-3.075400,-3.075400,-0.007562,-0.007517
52.616156,stop,0.000000,0.000000,0.000140,0.000059,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.979980,-3.075361,-3.075361,0.001268,0.001210
52.665617,stop,0.000000,0.000000,0.000286,0.000107,-0.095380,0.000000,0.000000,-0.095381,0.000536,2.980044,-3.075424,-3.075425,-0.000428,-0.000536
52.714930,stop,0.000000,0.000000,0.000130,0.000061,-0.095381,0.000000,0.000000,-0.095381,-0.004700,2.979987,-3.075367,-3.075367,0.004762,0.004700
52.767541,stop,0.000000,0.000000,0.000268,-0.000214,-0.095382,0.000000,0.000000,-0.095381,-0.001210,2.979892,-3.075275,-3.075273,0.000996,0.001210
52.817158,stop,0.000000,0.000000,0.000121,-0.000095,-0.095381,0.000000,0.000000,-0.095381,0.002281,2.979913,-3.075294,-3.075294,-0.002376,-0.002281
52.864888,stop,0.000000,0.000000,0.000250,-0.000203,-0.095382,0.000000,0.000000,-0.095381,0.005772,2.979929,-3.075311,-3.075310,-0.005975,-0.005772
52.915301,stop,0.000000,0.000000,0.000112,-0.000043,-0.095381,0.000000,0.000000,-0.095381,0.000536,2.979777,-3.075158,-3.075158,-0.000579,-0.000536
52.965236,stop,0.000000,0.000000,0.000233,0.000076,-0.095380,0.000000,0.000000,-0.095381,0.004026,2.979797,-3.075177,-3.075178,-0.003950,-0.004026
53.014795,stop,0.000000,0.000000,0.000104,-0.000059,-0.095381,0.000000,0.000000,-0.095381,0.000536,2.979877,-3.075258,-3.075258,-0.000595,-0.000536
53.064837,stop,0.000000,0.000000,0.000217,-0.000115,-0.095382,0.000000,0.000000,-0.095381,-0.002955,2.979724,-3.075106,-3.075105,0.002840,0.002955
53.115551,stop,0.000000,0.000000,0.000039,-0.000045,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.979731,-3.075111,-3.075111,0.001165,0.001210
53.164829,stop,0.000000,0.000000,0.000148,-0.000009,-0.095381,0.000000,0.000000,-0.095381,-0.001210,2.979620,-3.075001,-3.075001,0.001201,0.001210
53.218655,stop,0.000000,0.000000,0.000090,0.000042,-0.095381,0.000000,0.000000,-0.095381,0.004026,2.979667,-3.075048,-3.075048,-0.003985,-0.004026
