t,segment,window_sec,rpm_avg_10s,cur_avg_10s,dpps_avg_10s,cpr_avg_10s,rpm_avg_all,cur_avg_all,dpps_avg_all,cpr_avg_all,n_all,duration_sec,data_ok
1772005694.8893745,stop,10.0,-7.75268817204301,-0.166666667948487,-1079.4525307956487,5788.41734110946,-0.31345029239766037,-0.010467836243367336,-138.30962883713042,8374.144151136486,570,83.20976155899984,1
1772005694.889839,other,10.0,384.52578616352207,-2.9916980859618465,18969.89265471723,2890.9680675279747,310.09946848899045,-2.4365983070436523,15119.037536397189,2876.68247081508,439,76.81643788400015,1
1772005695.9071105,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005695.9079487,rotate_in_place,10.0,1.4151696606786421,-0.8903524985094512,-26465.054718359243,2771.308808111787,1.1644311972180814,-0.9172875043828278,-26763.789393284747,2822.0136995169687,671,13.391515645000027,0
1772005695.9080973,stop,10.0,-7.75268817204301,-0.166666667948487,-1079.4525307956487,5788.41734110946,-0.31345029239766037,-0.010467836243367336,-138.30962883713042,8374.144151136486,570,83.20976155899984,1
1772005695.908569,other,10.0,384.52578616352207,-2.9916980859618465,18969.89265471723,2890.9680675279747,310.09946848899045,-2.4365983070436523,15119.037536397189,2876.68247081508,439,76.81643788400015,1
1772005696.9267864,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005696.927635,rotate_in_place,10.0,1.3306719893546233,-0.8750497719009008,-25749.846996675355,2809.313658748294,1.0608203677510597,-0.9132011954034626,-26627.011971344647,2885.3721549526613,707,14.111477235000166,0
1772005696.927752,stop,10.0,1.5151515151515156,-0.48181821360732563,-565.9942864070836,7982.537943285068,-0.2788296041308085,-0.019391853714974126,-146.59225424781613,8357.827225809344,581,97.72149649699986,1
1772005696.9278398,other,10.0,-9.416666666666666,-0.7166665792465211,-6990.678169675246,3970.9021363224742,307.2144469525962,-2.4210684494563193,14919.401277200146,2886.5625580882843,443,91.02780334099998,1
1772005697.9462523,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005697.9470367,rotate_in_place,10.0,0.9572463768115934,-0.7239129192587265,-25654.66437339804,2875.9280373733845,0.882513661202185,-0.8253641772357054,-25638.66889252505,2823.5354757671143,732,15.430688117000045,0
1772005697.9471824,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005697.9472775,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005698.9657245,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005698.9665043,rotate_in_place,10.0,0.6753623188405781,-0.38246365198190607,-18666.763090391676,2842.716820926245,0.7552149851000421,-0.6563642938475039,-22528.329676474226,2896.474982245957,783,16.450128826000082,0
1772005698.966651,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005698.9667451,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005699.9848094,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005699.9856117,rotate_in_place,10.0,0.1768115942028989,-0.08985495826472419,-14059.988378571787,2922.2702162156315,0.564748201438849,-0.5093124325422167,-19852.57074999611,2895.799693985812,834,17.46919042200011,0
1772005699.985761,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005699.985859,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005701.004406,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005701.0051959,rotate_in_place,10.0,-0.018840579710143964,0.1718117052230284,-6435.064184685083,3054.8271858917224,0.5389830508474577,-0.379208923508667,-16427.71953590322,2972.931752449703,885,18.488815449999947,0
1772005701.0053596,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005701.0054655,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005702.0238833,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005702.0246482,rotate_in_place,10.0,-0.3195652173913048,0.44811603383741505,-796.0787545920099,2930.6824618213004,0.4341168091168092,-0.26716513197306513,-14463.635713805008,2927.999767348743,936,19.50826194399997,0
1772005702.024801,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005702.0248988,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005703.043289,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005703.0440392,rotate_in_place,10.0,-0.6043478260869567,0.7200000813041915,3567.517755794618,3117.8290046413176,0.38736913204998324,-0.18318124889965082,-12270.86926148368,2928.49127894968,987,20.52770779499997,1
1772005703.0441837,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005703.0442793,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005704.062849,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005704.0636082,rotate_in_place,10.0,-0.7731884057971016,0.9346377671628755,11516.938195004019,3012.153947862419,0.2935131663455364,-0.10757856692116274,-10140.22730795431,2943.5268273544243,1038,21.54723982099995,1
1772005704.0637543,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005704.0638514,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005705.0821555,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005705.082901,rotate_in_place,10.0,-1.1043478260869561,1.1694928426673434,15090.85093415572,2901.5730603737875,0.1922252831343741,-0.03908773799682532,-9141.176435792591,2862.9552718947043,1089,22.566540768000095,1
1772005705.0830474,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005705.0831444,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005706.1016057,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005706.1023626,rotate_in_place,10.0,-1.3789855072463781,1.4145653028419038,22611.556640355306,3032.977605414128,0.12309941520467832,0.024210635751311837,-6925.652216882637,2922.293529183339,1140,23.586028661,1
1772005706.1025105,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005706.102606,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005707.1209931,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005707.121808,rotate_in_place,10.0,-1.3367768595041336,1.528787956585897,24753.242229809297,2896.0132512469118,0.08648194794290509,0.07917726770556369,-5747.04300966663,2889.696496351837,1191,24.605417604999957,1
1772005707.1219578,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005707.1220577,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005708.1403317,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005708.1411483,rotate_in_place,10.0,-1.1516966067864263,1.5491684090670796,26628.875486669043,3025.6918770751895,0.06816961889425653,0.14702103826478832,-4344.382875280209,2891.543086814566,1242,25.624726065000004,1
1772005708.1412978,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005708.14142,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005709.1595976,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005709.160411,rotate_in_place,10.0,-1.043912175648702,1.492614855864649,27162.97522385645,2894.3416707579718,0.01237432327919564,0.19322000658675034,-2949.6047790142957,2904.611360086714,1293,26.64389992800011,1
1772005709.160558,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005709.1606562,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005710.1796062,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005710.180419,rotate_in_place,10.0,-1.0771789753825673,1.4844977581255154,25851.8526155241,2725.1229786219615,-0.04489087301587303,0.2463294710550048,-2358.9769953335613,2846.5746313406403,1344,27.66398990100015,1
1772005710.180567,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005710.1806626,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005711.199146,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005711.1999595,rotate_in_place,10.0,-1.1616766467065858,1.4558883033747374,26451.181262905677,2771.244028100031,-0.08387096774193553,0.2986380943403168,-746.0386097140488,2900.3444855636185,1395,28.68349503000013,1
1772005711.2001092,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005711.2002056,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005712.2185438,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005712.2193544,rotate_in_place,10.0,-1.3799068529607463,1.4292748712018086,26944.8550962864,2821.5068113774178,-0.19686491470723846,0.3347626651910775,22.195591555160956,2878.72701466743,1446,29.702865496999948,1
1772005712.219508,stop,10.0,0.3333333333333335,-0.234375008692344,-182.68130408995916,5008.223594021762,-0.27906976744186,-0.022369878632681715,-140.72031408006845,8146.717086466573,602,98.14098889399997,1
1772005712.2196054,other,10.0,-9.222222222222221,-0.3185184796651205,-2971.790246693359,3067.1901740516455,303.684523809524,-2.39404759622578,14755.605728254743,2880.5096344961717,448,91.76705422100008,1
1772005713.2372966,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005713.2381642,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005713.2383049,stop,10.0,1.2345679012345678,0.10617284274395598,548.3495884624533,56898.82655251234,-0.21409644939056666,-0.01685214655451126,-110.51757484525015,10646.825264212512,629,114.03186996999989,1
1772005713.2383935,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005714.256924,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005714.2577896,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005714.2580018,stop,10.0,0.42307692307692296,0.03675213787290784,166.74536551854732,56898.82655251234,-0.19852941176470554,-0.015588235562922917,-104.76480732041027,10646.825264212512,680,115.05143893199988,1
1772005714.2580903,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005715.2760534,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005715.2768753,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005715.2771533,stop,10.0,0.1834625322997417,0.022222222899897764,95.00672663194896,56898.82655251234,-0.19744642042863655,-0.014500684244579457,-98.3682413059038,10646.825264212512,731,116.07056426700001,1
1772005715.277241,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005716.2955112,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005716.2963321,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005716.296673,stop,10.0,0.07777777777777793,0.015925926411593398,53.631001762966235,56898.82655251234,-0.19693094629156024,-0.013554987446019929,-95.22845861615924,10646.825264212512,782,117.09001085399996,1
1772005716.296763,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005717.3150065,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005717.3158612,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005717.316264,stop,10.0,0.02453102453102464,0.012409812788254596,35.396788551289525,56898.82655251234,-0.19487795118047252,-0.01272509025544728,-91.10683760708848,10646.825264212512,833,118.1095522239998,1
1772005717.3163543,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005718.3349004,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005718.3357213,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005718.3361955,stop,10.0,-0.004728132387706763,0.010165484943570254,24.03464511843719,56898.82655251234,-0.19155354449472148,-0.011990950433017629,-87.37829514323894,10646.825264212512,884,119.12944924699991,1
1772005718.336285,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005719.3543124,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005719.3551795,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005719.355856,stop,10.0,-0.004004004004003925,0.008608608871131566,19.90283587947834,56898.82655251234,-0.18110516934046395,-0.011336898591216667,-82.7078315024882,10646.825264212512,935,120.14844823399994,1
1772005719.3559563,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005720.3734436,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005720.3742778,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005720.374874,stop,10.0,-0.003472222222222154,0.007465278005434405,17.259490489235123,56898.82655251234,-0.17173766058147444,-0.010750507284774426,-78.37268308868872,10646.825264212512,986,121.16795695699989,1
1772005720.3749692,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005721.3928714,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005721.3937163,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005721.394367,stop,10.0,-0.0030651340996167976,0.006590038515142096,15.235964018083418,56898.82655251234,-0.16329154612664784,-0.010221793811752733,-74.46935609892004,10646.825264212512,1037,122.18741559599994,1
1772005721.3944595,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005722.4120226,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005722.412833,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005722.4135532,stop,10.0,-0.0027434842249656525,0.00589849126355311,13.637128287790713,56898.82655251234,-0.1556372549019612,-0.009742647226826823,-70.93639129794802,10646.825264212512,1088,123.20686856799989,1
1772005722.4136522,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005723.4320328,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005723.4328701,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005723.4336324,stop,10.0,-0.07119095143047238,0.0,-15.823212925321782,nan,-0.14866842259291818,-0.009306409291297264,-67.72346416100721,10646.825264212512,1139,124.22657779999986,1
1772005723.4337306,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005724.4512894,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005724.452115,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005724.4528537,stop,10.0,-0.0652029274783765,0.0,-12.23200064564554,nan,-0.14229691876750739,-0.008907563178813095,-64.78897251087011,10646.825264212512,1190,125.24587844499979,1
1772005724.4529476,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005725.4704409,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005725.4712696,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005725.472016,stop,10.0,-0.05056553559547566,0.0,-10.18506907643909,nan,-0.13644910018802078,-0.0085414989385879,-62.09822528118414,10646.825264212512,1241,126.26507566099986,1
1772005725.4721105,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005726.4899647,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005726.4908042,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005726.4915497,stop,10.0,-0.023952095808383242,0.0,-5.341523734558619,nan,-0.13106295149638839,-0.008204334506801535,-59.62206461711816,10646.825264212512,1292,127.28457953799989,1
1772005726.4916449,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005727.5096924,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005727.5105145,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005727.5112517,stop,10.0,-0.013306719893546237,0.0,-2.9931272285736994,nan,-0.1260858773889306,-0.007892777500214136,-57.335804996461746,10646.825264212512,1343,128.3043072879998,1
1772005727.5113459,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005728.5285258,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005728.5294292,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005728.5301855,stop,10.0,0.0,0.0,-0.1489856045575629,nan,-0.12147297943567704,-0.007604017347767277,-55.218407418750274,10646.825264212512,1394,129.32315453899992,1
1772005728.5302794,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005729.5477188,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005729.5485408,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005729.5492902,stop,10.0,0.0,0.0,0.0,nan,-0.1171856978085355,-0.007335640264904902,-53.251830059562934,10646.825264212512,1445,130.34233804999985,1
1772005729.5494025,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
1772005730.5478675,straight,10.0,147.00900900900905,-1.4813062911098065,9460.536123180838,2820.487649594524,72.00756859035,-0.9644276130892363,4855.895560474373,2890.734009834502,3171,71.23906181899997,1
1772005730.5487115,rotate_in_place,10.0,-1.192282102461745,1.3681304941792816,26323.684755493578,2762.9501470759665,-0.17597638510445057,0.33546785789657846,126.30691880493919,2849.869189131925,1468,30.142531986999984,1
1772005730.54953,stop,10.0,0.0,0.0,0.0,nan,-0.11326644370122663,-0.007090301125610424,-51.45520961220926,10646.825264212512,1495,131.34247742499997,1
1772005730.549622,other,10.0,12.5,-0.46666669845581055,5675.05327952351,7728.353301628188,302.3903703703706,-2.385481458902358,14715.247717371492,2902.0556063500917,450,107.01866978099997,1
